E,DOS,dDOS,Velocity,dVelocity
0.249529,0.012339900000000001,0.00518137,3208.8105008515254,449.11489866689544
0.49905900000000003,0.0484181,0.0164444,3229.480103230412,365.6151781381298
0.748588,0.107878,0.0266161,3240.0487508232027,266.46899973272593
0.998117,0.19414,0.0337589,3226.8830526188144,187.04453938488317
1.24765,0.314756,0.040295599999999994,3187.4088512130083,136.02483563135957
1.49718,0.471846,0.0466307,3144.9700813316704,103.60894750018997
1.7467099999999998,0.656787,0.053943399999999996,3121.569111088175,85.46915205711805
1.99623,0.859194,0.0594842,3119.9232201379746,72.0103398486581
2.2457599999999998,1.07361,0.06872080000000001,3133.242280327747,66.86312969799818
2.4952900000000002,1.2995700000000001,0.07774969999999999,3153.901007517674,62.90839831225715
2.7448200000000003,1.5346899999999999,0.0888965,3179.5790354136766,61.40456728796053
2.99435,1.76742,0.0997092,3214.566289268057,60.463000048138234
3.24388,2.0257400000000003,0.108895,3240.0313946013603,58.07038833673335
3.49341,2.38302,0.12953299999999998,3224.713060157105,58.44169930666279
3.74294,2.79739,0.15046400000000001,3200.797288177842,57.40092770182294
3.9924699999999995,3.11605,0.15920299999999998,3223.494260489384,54.91183755646015
4.242,3.43805,0.176696,3248.206612979961,55.66075441229926
4.49153,3.92772,0.20492800000000003,3227.8744135165666,56.151969432463815
4.74106,4.41065,0.223927,3219.4624820643876,54.49804491540196
4.99059,4.86418,0.24856999999999999,3224.521781980443,54.94100351104417
5.24012,5.27147,0.26359,3243.0290687646925,54.06861822329922
5.48965,5.7021,0.288021,3258.7578768807766,54.88280315954599
5.73917,6.33473,0.310994,3241.0865056219227,53.05376299910856
5.9887,7.28402,0.356973,3182.721185369207,52.00737503581929
6.238230000000001,8.19431,0.387732,3144.6384831311334,49.61363518604069
6.48776,8.87593,0.418274,3143.1069615883744,49.38764458623017
6.73729,9.29641,0.44176899999999997,3173.844688601456,50.28929861432565
6.98682,9.60873,0.471249,3216.115516371982,52.59179681827296
7.23635,10.0887,0.5045850000000001,3239.1811741155934,54.01713557753438
7.48588,10.8606,0.531586,3232.7930266074018,52.75942162864337
7.735410000000001,11.7757,0.5701930000000001,3216.3298420020465,51.927908884696365
7.984939999999999,12.6869,0.605738,3204.5215663786203,51.015389771378295
8.23447,13.8182,0.673479,3179.1221082240363,51.66343270451012
8.484,14.7758,0.688524,3171.3976844478716,49.27583210419052
8.73353,15.5187,0.7354930000000001,3180.841517035328,50.26617948794809
8.98306,16.4268,0.761858,3180.2833093663044,49.18167861238709
9.23259,17.375,0.8203030000000001,3178.884106741768,50.04213638284584
9.48211,18.1721,0.8394889999999999,3187.881868610496,49.10544776635928
9.731639999999999,19.3615,0.9099,3175.7401219894305,49.76368212095048
9.98117,20.6811,0.959037,3159.587277424674,48.85495267780014
10.2307,21.9073,0.967893,3150.947841458068,46.42054341657548
10.4802,23.0165,1.0389700000000002,3149.685700980748,47.40837594760792
10.7298,23.5065,1.05083,3177.1108004618563,47.35914365140098
10.9793,23.936,1.1351799999999999,3206.7603770692303,50.70959335900155
11.2288,25.3404,1.20306,3193.87813972297,50.559450897431496
11.4783,27.6091,1.23871,3149.693038444368,47.12067917883793
11.7279,30.3348,1.32893,3096.4712856111423,45.23359761784342
11.9774,31.9128,1.37957,3087.5973897913113,44.50786519371793
12.2269,32.1311,1.3585,3123.222862632965,44.03332580463779
12.4765,33.2128,1.44379,3130.8381469388773,45.38315324433777
12.726,34.5559,1.51489,3130.7938782342185,45.766347978146264
12.9755,35.955,1.5684200000000001,3129.8983742527435,45.526864902894644
13.2251,37.9607,1.659,3113.067268237352,45.36642215247871
13.4746,40.1518,1.6921700000000002,3093.6856363183183,43.47711170059425
13.7241,42.7661,1.7849700000000002,3066.596481659802,42.68120788949698
13.9736,44.9149,1.8878,3053.345798906776,42.794501547811784
14.2232,46.6519,1.90103,3050.7669448330607,41.45584859586387
14.4727,49.6404,2.06058,3023.118808766166,41.846591402963426
14.7222,52.4722,2.04705,3001.737084330911,39.05217304968121
14.9718,53.9884,2.11627,3006.8825073042985,39.30597804017014
15.2213,54.8207,2.19865,3024.7320240710824,40.45398740585255
15.4708,55.8393,2.21126,3038.9889826001145,40.13253651336199
15.7203,58.6776,2.35245,3021.2294210041555,40.39194908203831
15.9699,62.9121,2.46489,2983.028046436873,38.975564273380435
16.2194,66.5105,2.59963,2958.6508575443268,38.56449845430639
16.4689,69.1373,2.6596,2950.571814562024,37.85201589540258
16.7185,71.6552,2.69444,2944.983742965481,36.93107402533019
16.968,74.5545,2.72313,2935.1462732561404,35.75403237821112
17.2175,77.9646,2.87555,2919.99097367716,35.91711660468928
17.4671,81.1134,3.03844,2909.490445162262,36.34668734491317
