@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/26/18 at 13:31:42 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "fitted resolution function"
@type xy
 -6.46298E+01  0.00000E+00
 -6.43829E+01  0.00000E+00
 -6.41361E+01  0.00000E+00
 -6.38892E+01  0.00000E+00
 -6.36424E+01  0.00000E+00
 -6.33955E+01  0.00000E+00
 -6.31487E+01  0.00000E+00
 -6.29018E+01  0.00000E+00
 -6.26550E+01  0.00000E+00
 -6.24081E+01  0.00000E+00
 -6.21613E+01  0.00000E+00
 -6.19144E+01  0.00000E+00
 -6.16676E+01  0.00000E+00
 -6.14207E+01  0.00000E+00
 -6.11739E+01  0.00000E+00
 -6.09270E+01  0.00000E+00
 -6.06802E+01  0.00000E+00
 -6.04333E+01  0.00000E+00
 -6.01865E+01  0.00000E+00
 -5.99396E+01  0.00000E+00
 -5.96928E+01  0.00000E+00
 -5.94459E+01  0.00000E+00
 -5.91991E+01  0.00000E+00
 -5.89522E+01  0.00000E+00
 -5.87054E+01  0.00000E+00
 -5.84585E+01  0.00000E+00
 -5.82117E+01  0.00000E+00
 -5.79648E+01  0.00000E+00
 -5.77180E+01  0.00000E+00
 -5.74711E+01  0.00000E+00
 -5.72243E+01  0.00000E+00
 -5.69774E+01  0.00000E+00
 -5.67306E+01  0.00000E+00
 -5.64837E+01  0.00000E+00
 -5.62369E+01  0.00000E+00
 -5.59900E+01  0.00000E+00
 -5.57432E+01  0.00000E+00
 -5.54963E+01  0.00000E+00
 -5.52495E+01  0.00000E+00
 -5.50026E+01  0.00000E+00
 -5.47558E+01  0.00000E+00
 -5.45089E+01  0.00000E+00
 -5.42621E+01  0.00000E+00
 -5.40152E+01  0.00000E+00
 -5.37684E+01  0.00000E+00
 -5.35215E+01  0.00000E+00
 -5.32747E+01  0.00000E+00
 -5.30278E+01  0.00000E+00
 -5.27810E+01  0.00000E+00
 -5.25341E+01  0.00000E+00
 -5.22873E+01  0.00000E+00
 -5.20404E+01  0.00000E+00
 -5.17936E+01  0.00000E+00
 -5.15467E+01  0.00000E+00
 -5.12999E+01  0.00000E+00
 -5.10530E+01  0.00000E+00
 -5.08062E+01  0.00000E+00
 -5.05593E+01  0.00000E+00
 -5.03125E+01  0.00000E+00
 -5.00656E+01  0.00000E+00
 -4.98188E+01  0.00000E+00
 -4.95719E+01  0.00000E+00
 -4.93251E+01  0.00000E+00
 -4.90782E+01  0.00000E+00
 -4.88314E+01  0.00000E+00
 -4.85845E+01  0.00000E+00
 -4.83377E+01  0.00000E+00
 -4.80908E+01  0.00000E+00
 -4.78440E+01  0.00000E+00
 -4.75971E+01  0.00000E+00
 -4.73503E+01  0.00000E+00
 -4.71034E+01  0.00000E+00
 -4.68566E+01  0.00000E+00
 -4.66097E+01  0.00000E+00
 -4.63629E+01  0.00000E+00
 -4.61160E+01  0.00000E+00
 -4.58692E+01  0.00000E+00
 -4.56223E+01  0.00000E+00
 -4.53755E+01  0.00000E+00
 -4.51286E+01  0.00000E+00
 -4.48818E+01  0.00000E+00
 -4.46349E+01  0.00000E+00
 -4.43881E+01  0.00000E+00
 -4.41412E+01  0.00000E+00
 -4.38944E+01  0.00000E+00
 -4.36475E+01  0.00000E+00
 -4.34007E+01  0.00000E+00
 -4.31538E+01  0.00000E+00
 -4.29070E+01  0.00000E+00
 -4.26601E+01  0.00000E+00
 -4.24133E+01  0.00000E+00
 -4.21664E+01  0.00000E+00
 -4.19196E+01  0.00000E+00
 -4.16727E+01  0.00000E+00
 -4.14259E+01  0.00000E+00
 -4.11790E+01  0.00000E+00
 -4.09322E+01  0.00000E+00
 -4.06853E+01  0.00000E+00
 -4.04385E+01  0.00000E+00
 -4.01916E+01  0.00000E+00
 -3.99448E+01  0.00000E+00
 -3.96979E+01  0.00000E+00
 -3.94511E+01  0.00000E+00
 -3.92042E+01  0.00000E+00
 -3.89574E+01  0.00000E+00
 -3.87105E+01  0.00000E+00
 -3.84637E+01  0.00000E+00
 -3.82168E+01  0.00000E+00
 -3.79700E+01  0.00000E+00
 -3.77231E+01  0.00000E+00
 -3.74763E+01  0.00000E+00
 -3.72294E+01  0.00000E+00
 -3.69826E+01  0.00000E+00
 -3.67357E+01  0.00000E+00
 -3.64889E+01  0.00000E+00
 -3.62420E+01  0.00000E+00
 -3.59952E+01  0.00000E+00
 -3.57483E+01  0.00000E+00
 -3.55015E+01  0.00000E+00
 -3.52546E+01  0.00000E+00
 -3.50078E+01  0.00000E+00
 -3.47609E+01  0.00000E+00
 -3.45141E+01  0.00000E+00
 -3.42672E+01  0.00000E+00
 -3.40204E+01  0.00000E+00
 -3.37735E+01  0.00000E+00
 -3.35267E+01  0.00000E+00
 -3.32798E+01  0.00000E+00
 -3.30330E+01  0.00000E+00
 -3.27861E+01  0.00000E+00
 -3.25393E+01  0.00000E+00
 -3.22924E+01  0.00000E+00
 -3.20456E+01  0.00000E+00
 -3.17987E+01  0.00000E+00
 -3.15519E+01  0.00000E+00
 -3.13050E+01  0.00000E+00
 -3.10582E+01  0.00000E+00
 -3.08113E+01  0.00000E+00
 -3.05645E+01  0.00000E+00
 -3.03176E+01  0.00000E+00
 -3.00708E+01  0.00000E+00
 -2.98239E+01  0.00000E+00
 -2.95771E+01  0.00000E+00
 -2.93302E+01  0.00000E+00
 -2.90834E+01  0.00000E+00
 -2.88365E+01  0.00000E+00
 -2.85897E+01  0.00000E+00
 -2.83428E+01  0.00000E+00
