Bin Midpoint,Prob
2767.5,0.0003
2771.5,0.0066
2772.5,0.0003
2774.5,0.0177
2776.5,0.0168
2778.5,0.034
2781.5,0.0003
2784.5,0.0241
2785.5,0.0338
2787.5,0.0142
2788.5,0.0409
2792.5,0.1171
2794.5,0.0437
2796.5,0.0209
2797.5,0.0885
2798.5,0.0333
2799.5,0.0464
2800.5,0.0361
2801.5,0.0635
2802.5,0.0772
2803.5,0.0412
2804.5,0.0466
2805.5,0.0885
2807.5,0.0507
2808.5,0.101
2809.5,0.1436
2812.5,0.1328
2813.5,0.0599
2814.5,0.1381
2815.5,0.0377
2816.5,0.0478
2818.5,0.1053
2819.5,0.0278
2820.5,0.057
2822.5,0.0733
2823.5,0.0895
2824.5,0.0356
2825.5,0.0846
2826.5,0.1635
2827.5,0.1045
2829.5,0.1077
2831.5,0.0194
2833.5,0.1162
2834.5,0.0648
2835.5,0.0556
2837.5,0.0446
2838.5,0.1167
2840.5,0.0325
2843.5,0.1205
2844.5,0.0608
2845.5,0.0605
2847.5,0.0161
2848.5,0.0225
2849.5,0.028
2850.5,0.0071
2852.5,0.0476
2853.5,0.1205
2854.5,0.0943
2855.5,0.0283
2856.5,0.0209
2857.5,0.048
2859.5,0.1084
2860.5,0.0388
2861.5,0.0066
2862.5,0.0803
2863.5,0.0201
2864.5,0.0187
2865.5,0.0252
2866.5,0.0831
2868.5,0.0328
2869.5,0.0216
2870.5,0.0188
2871.5,0.026
2872.5,0.0457
2873.5,0.0115
2874.5,0.024
2875.5,0.09
2876.5,0.0278
2877.5,0.0173
2878.5,0.0257
2879.5,0.0157
2880.5,0.0162
2881.5,0.1316
2882.5,0.0082
2883.5,0.0188
2884.5,0.0456
2886.5,0.0683
2887.5,0.0102
2888.5,0.0182
2889.5,0.0197
2890.5,0.0304
2892.5,0.0737
2893.5,0.059
2894.5,0.0537
2895.5,0.0222
2897.5,0.0132
2899.5,0.0019
2900.5,0.0026
2901.5,0.0102
2902.5,0.0109
2904.5,0.0001
2905.5,0.0108
2907.5,0.0361
2910.5,0.0021
2911.5,0.007
2912.5,0.008
2913.5,0.065
2915.5,0.0911
2916.5,0.008
2917.5,0.0046
2918.5,0.0704
2919.5,0.0412
2920.5,0.0246
2921.5,0.0557
2922.5,0.0024
2925.5,0.0495
2926.5,0.0035
2927.5,0.0013
2929.5,0.0295
2931.5,0.0086
2933.5,0.0047
2934.5,0.0676
2935.5,0.0002
2936.5,0.0051
2937.5,0.064
2939.5,0.1017
2940.5,0.0101
2941.5,0.0392
2942.5,0.0044
2945.5,0.0253
2947.5,0.0001
2948.5,0.064
2949.5,0.0643
2951.5,0.0497
2952.5,0.0559
2953.5,0.0355
2954.5,0.0172
2956.5,0.0049
2957.5,0.006
2960.5,0.0047
2962.5,0.068
2963.5,0.0374
2965.5,0.0118
2967.5,0.0047
2968.5,0.001
2970.5,0.0192
2971.5,0.0268
2972.5,0.0452
2974.5,0.0057
2977.5,0.0274
2978.5,0.1141
2979.5,0.0584
2980.5,0.0547
2981.5,0.0446
2982.5,0.0053
2985.5,0.0695
2986.5,0.0679
2987.5,0.0288
2988.5,0.0148
2989.5,0.0037
2991.5,0.0686
2992.5,0.0488
2993.5,0.0521
2994.5,0.0116
2997.5,0.0681
2998.5,0.0047
2999.5,0.0553
3001.5,0.0094
3002.5,0.019
3005.5,0.0557
3007.5,0.0033
3008.5,0.007
3009.5,0.0173
3010.5,0.0947
3013.5,0.0282
3014.5,0.0108
3015.5,0.0425
3016.5,0.0596
3017.5,0.0016
3019.5,0.1195
3022.5,0.0003
3024.5,0.003
3025.5,0.1426
3026.5,0.1568
3027.5,0.0165
3028.5,0.004
3029.5,0.0105
3031.5,0.0014
3034.5,0.0107
3035.5,0.0798
3036.5,0.0019
3037.5,0.0061
3038.5,0.0027
3039.5,0.0357
3040.5,0.0971
3042.5,0.045
3043.5,0.0064
3044.5,0.0146
3045.5,0.1181
3047.5,0.0962
3049.5,0.0609
3050.5,0.0017
3051.5,0.0514
3055.5,0.142
3058.5,0.034
3059.5,0.1313
3060.5,0.0633
3062.5,0.0546
3064.5,0.0394
3065.5,0.0385
3066.5,0.0592
3068.5,0.0516
3070.5,0.0283
3071.5,0.0438
3072.5,0.0013
3075.5,0.003
3076.5,0.0356
3077.5,0.0061
3078.5,0.1256
3079.5,0.0918
3081.5,0.008
3082.5,0.0468
3083.5,0.016
3084.5,0.0066
3086.5,0.0003
3088.5,0.0964
3089.5,0.0716
3090.5,0.021
3091.5,0.0012
3092.5,0.0856
3093.5,0.014
3094.5,0.0993
3095.5,0.0175
3096.5,0.0665
3097.5,0.0092
3099.5,0.0565
3100.5,0.0574
3101.5,0.0012
3102.5,0.0009
3105.5,0.0289
3106.5,0.02
3109.5,0.0696
3110.5,0.0208
3111.5,0.0012
3112.5,0.0667
3113.5,0.0009
3114.5,0.0039
3115.5,0.0982
3116.5,0.0291
3118.5,0.1375
3119.5,0.0016
3120.5,0.0012
3122.5,0.0192
3124.5,0.0515
3125.5,0.0277
3126.5,0.0771
3129.5,0.0016
3130.5,0.0063
3131.5,0.0322
3133.5,0.0906
3134.5,0.0624
3138.5,0.0844
3139.5,0.0252
3140.5,0.0516
3141.5,0.1555
