E,DOS,dDOS,Velocity,dVelocity
0.24895,0.00317924,0.00729556,4577.886822322838,3501.701769799829
0.4979,0.0118492,0.0232804,4687.01643811902,3069.5639350783053
0.74685,0.024266299999999998,0.0367075,4836.365767771777,2438.648569459185
0.9958,0.0430496,0.043533999999999996,4839.752025242919,1631.4039520195715
1.24475,0.0743177,0.041823400000000004,4681.5400049331065,878.2035973700869
1.4937,0.117476,0.0386954,4538.2728840990685,498.2891678396348
1.74265,0.167389,0.044101800000000003,4469.537079728698,392.5307353394854
1.9916,0.22303499999999998,0.0548146,4439.919956646431,363.73118419423656
2.24055,0.282439,0.055640199999999994,4439.079682252767,291.50165776755614
2.4895,0.341975,0.07030189999999999,4467.947247152568,306.17122859113067
2.73845,0.399713,0.0963341,4519.792757384701,363.1053071409165
2.9874,0.45743500000000004,0.11905999999999999,4579.139314206876,397.2849743594241
3.23635,0.53023,0.122018,4598.119906950177,352.71387689294824
3.4853,0.634452,0.140507,4550.494457351163,335.9237729634247
3.73425,0.735118,0.171155,4536.434485447904,352.07057952008034
3.9832,0.7776109999999999,0.176203,4647.991724475046,351.07428469787965
4.23215,0.807528,0.203323,4779.174710469026,401.11031620332096
4.4811,0.945625,0.23191799999999999,4710.295764504658,385.07548491375695
4.73005,1.16723,0.26378,4552.218259069078,342.91879691567584
4.979,1.3320299999999998,0.286933,4507.698060007169,323.6715371560616
5.22795,1.38227,0.330296,4599.614049575209,366.3651782357614
5.4769,1.4123700000000001,0.31602600000000003,4710.551779302607,351.3411232944432
5.72585,1.54945,0.301861,4704.702773316487,305.5243454622844
5.9748,1.7977,0.389665,4606.183597903317,332.81168754809016
6.22375,2.07511,0.442745,4512.17346837279,320.9087915419017
6.4727,2.285,0.51159,4485.315393505156,334.7431491559586
6.72165,2.31829,0.469305,4577.476025160303,308.8853326429587
6.9706,2.26645,0.47930200000000006,4725.300834224988,333.10099366877785
7.21955,2.50467,0.653628,4678.658177164897,406.98952455668456
7.4685,3.06203,0.704393,4475.592240417233,343.193262467016
7.71745,3.3830400000000003,0.654351,4424.982673224131,285.29849582957206
7.9664,3.22554,0.591482,4592.036496488025,280.6915401671848
8.21535,3.17542,0.688711,4711.7444120280115,340.6439710304741
8.4643,3.5506300000000004,0.74845,4630.809989613199,325.38515307403713
8.71325,3.84666,0.816001,4596.813865372423,325.04773666775264
8.9622,3.8793599999999997,0.767442,4670.762616080351,308.00467028276745
9.21115,4.11691,0.8525010000000001,4663.552260619098,321.90219450299486
9.4601,4.75528,0.9784930000000001,4524.492325476477,310.3381104418533
9.70905,5.248419999999999,0.987433,4454.575939136436,279.36372104889574
9.958,5.147469999999999,0.815738,4559.825353507493,240.8751807712412
10.207,4.81591,1.07634,4739.5527173517485,353.09483046734874
10.4559,4.83346,1.1504,4810.456666843955,381.64488386508674
10.7049,5.32625,1.29542,4730.9239105508095,383.54581917337697
10.9538,6.16293,1.39018,4575.924625918128,344.0689409356862
11.2028,6.99645,1.33284,4452.697714343941,282.7534652935126
11.4517,7.51335,1.4081299999999999,4412.318327809338,275.65165060746614
11.7007,7.86102,1.5855700000000001,4409.063276610862,296.43991228726867
11.9496,8.33431,1.64399,4385.075726657166,288.3305603429761
12.1986,8.61243,1.72628,4397.401915441715,293.8093313398568
12.4475,8.04931,1.5896299999999999,4558.618772094959,300.0922059778768
12.6965,7.18858,1.59188,4796.668556914071,354.07061595739384
12.9454,7.50955,1.8434099999999998,4788.914472704653,391.85670464566385
13.1944,9.02556,1.89818,4561.767154350081,319.8009632068498
13.4433,10.4006,2.15056,4405.709572177606,303.6635143082281
13.6923,10.9933,2.28151,4378.308037002244,302.88945514600954
13.9412,10.7633,2.0539400000000003,4462.549287042375,283.8636313057637
