#
#
#  Date of conversion : June  5, 2015
#  Time of conversion : 14h 38min 39sec
#
#
# Fit function for dominant peak is variable shape exponential.
#  asymmetry factor :  1.00   shape coefficient :  1.60
#
# det.bal. Chi**2   peak   FWHM    pos.  %bkgr.    input file
#
#     ?     2.25 4.47E-03  0.96  -9.857   1.28   scan_0142.mda
#     ?     1.49 4.21E-03  0.96  -9.871   1.53   scan_0143.mda
#    ok     1.42 4.23E-03  1.00 -10.054   1.33   scan_0144.mda
#    ok     1.26 4.41E-03  0.99  -9.882   1.33   scan_0145.mda
#    ok     1.39 4.44E-03  0.97 -10.034   1.28   scan_0146.mda
#    ok     1.23 4.45E-03  1.01  -9.660   1.24   scan_0147.mda
#    ok     1.47 4.43E-03  0.98  -9.347   1.36   scan_0148.mda
#    ok     1.74 4.49E-03  0.97  -8.953   1.20   scan_0149.mda
#    ok     1.15 4.51E-03  0.98 -10.152   1.43   scan_0150.mda
#     ?     1.70 4.26E-03  1.06  -9.738   1.17   scan_0151.mda
#    ok     1.28 4.29E-03  0.95  -9.259   2.06   scan_0152.mda
#    ok     2.17 4.50E-03  1.03  -8.674   1.07   scan_0153.mda
#    ok     1.45 4.40E-03  1.02 -10.065   1.35   scan_0154.mda
#    ok     1.62 4.53E-03  0.95  -9.414   1.84   scan_0155.mda
#    ok     2.31 4.75E-03  0.96 -10.090   1.37   scan_0156.mda
#     ?     2.01 4.61E-03  1.02  -9.623   1.25   scan_0157.mda
#    ok     1.25 4.30E-03  1.00  -9.173   1.49   scan_0158.mda
#    ok     1.34 4.91E-03  0.95  -8.879   1.42   scan_0159.mda
#    ok     2.94 4.40E-03  0.99  -8.799   1.70   scan_0160.mda
#    ok     1.51 4.66E-03  1.00 -10.158   1.30   scan_0161.mda
#    ok     1.63 4.54E-03  1.03 -10.561   1.17   scan_0162.mda
#
#
 -8.11192E+01  0.00000E+00  0.00000E+00
 -8.08699E+01  0.00000E+00  0.00000E+00
 -8.06205E+01  4.48638E+00  5.20372E+00
 -8.03712E+01  7.31231E+00  4.17880E+00
 -8.01219E+01  4.99074E-01  8.67254E-01
 -7.98725E+01  2.40294E+00  2.93754E+00
 -7.96232E+01  1.92081E+00  1.79784E+00
 -7.93739E+01  2.62621E+00  1.07363E+00
 -7.91245E+01  6.63594E-01  2.27774E-01
 -7.88752E+01  2.09884E+00  1.94749E+00
 -7.86259E+01  2.63284E+00  1.12773E+00
 -7.83765E+01  1.78111E+00  2.03249E+00
 -7.81272E+01  6.31814E+00  2.40266E+00
 -7.78779E+01  5.00211E+00  1.75690E+00
 -7.76285E+01  3.27826E+00  1.73965E+00
 -7.73792E+01  4.16188E+00  1.98629E+00
 -7.71299E+01  3.45793E+00  2.02047E+00
 -7.68805E+01  3.00549E+00  1.20118E+00
 -7.66312E+01  3.92111E+00  2.56857E+00
 -7.63819E+01  6.62630E+00  2.01492E+00
 -7.61325E+01  2.39165E+00  1.37590E+00
 -7.58832E+01  2.19968E+00  1.15611E+00
 -7.56339E+01  3.46807E+00  1.99730E+00
 -7.53845E+01  3.25126E+00  2.19810E+00
 -7.51352E+01  4.73772E+00  2.09110E+00
 -7.48859E+01  4.92217E+00  2.19007E+00
 -7.46365E+01  4.03128E+00  1.02429E+00
 -7.43872E+01  8.28831E-01  1.04940E+00
 -7.41379E+01  3.62882E+00  2.21291E+00
 -7.38885E+01  3.60547E+00  1.77053E+00
 -7.36392E+01  2.31060E+00  1.04018E+00
 -7.33899E+01  1.77469E+00  1.73502E+00
 -7.31405E+01  3.88850E+00  1.96042E+00
 -7.28912E+01  6.05099E+00  2.45173E+00
 -7.26419E+01  4.66687E+00  2.01738E+00
 -7.23925E+01  4.42926E+00  1.72248E+00
 -7.21432E+01  2.28006E+00  2.03444E+00
 -7.18939E+01  5.67093E+00  2.44569E+00
 -7.16445E+01  5.19603E+00  1.48681E+00
 -7.13952E+01  3.05213E+00  2.23524E+00
 -7.11459E+01  4.45299E+00  1.74842E+00
 -7.08965E+01  4.06412E+00  1.72798E+00
 -7.06472E+01  1.90854E+00  1.10902E+00
 -7.03979E+01  1.67827E+00  1.05090E+00
 -7.01485E+01  3.69489E+00  2.56181E+00
 -6.98992E+01  3.61261E+00  5.40400E-01
 -6.96499E+01  1.37540E+00  1.39421E+00
 -6.94005E+01  1.92512E+00  1.48467E+00
 -6.91512E+01  4.36971E+00  2.46839E+00
 -6.89019E+01  8.49309E+00  2.62702E+00
 -6.86525E+01  4.43149E+00  1.77963E+00
 -6.84032E+01  3.14673E+00  2.23126E+00
 -6.81539E+01  4.14498E+00  1.50566E+00
 -6.79045E+01  2.97615E+00  2.00701E+00
 -6.76552E+01  5.32220E+00  2.17654E+00
 -6.74059E+01  3.50239E+00  1.40099E+00
 -6.71565E+01  2.20651E+00  1.74885E+00
 -6.69072E+01  3.89226E+00  2.25971E+00
 -6.66579E+01  4.31282E+00  1.49139E+00
 -6.64085E+01  4.01988E+00  2.29223E+00
 -6.61592E+01  6.18243E+00  2.16670E+00
 -6.59099E+01  2.63984E+00  1.72081E+00
 -6.56605E+01  2.66288E+00  1.58684E+00
 -6.54112E+01  6.75105E+00  2.75248E+00
 -6.51619E+01  4.64252E+00  1.47547E+00
 -6.49125E+01  4.91924E+00  2.42480E+00
 -6.46632E+01  4.19288E+00  1.75246E+00
 -6.44139E+01  3.47367E+00  1.69853E+00
 -6.41645E+01  2.08036E+00  1.50003E+00
 -6.39152E+01  2.59532E+00  1.77297E+00
 -6.36659E+01  5.30501E+00  2.73681E+00
 -6.34165E+01  7.94719E+00  2.52134E+00
 -6.31672E+01  5.37427E+00  1.79441E+00
 -6.29179E+01  3.19999E+00  2.40725E+00
 -6.26685E+01  6.82678E+00  3.00965E+00
 -6.24192E+01  1.09426E+01  2.85287E+00
 -6.21699E+01  5.73811E+00  1.44933E+00
 -6.19205E+01  9.10210E-01  9.85404E-01
 -6.16712E+01  1.34586E+00  1.25202E+00
 -6.14219E+01  3.41290E+00  2.34857E+00
 -6.11725E+01  5.37457E+00  2.00429E+00
 -6.09232E+01  5.51045E+00  2.51064E+00
 -6.06739E+01  4.75202E+00  2.01684E+00
 -6.04245E+01  7.00290E+00  3.10381E+00
 -6.01752E+01  8.10519E+00  2.45663E+00
 -5.99259E+01  5.72422E+00  2.01589E+00
 -5.96765E+01  6.47074E+00  2.39315E+00
 -5.94272E+01  3.43269E+00  1.73809E+00
 -5.91779E+01  4.43619E+00  2.13052E+00
 -5.89285E+01  5.13076E+00  2.36242E+00
 -5.86792E+01  4.59357E+00  1.87580E+00
 -5.84299E+01  3.46244E+00  2.21403E+00
 -5.81805E+01  8.41243E+00  2.92394E+00
 -5.79312E+01  7.33710E+00  2.24918E+00
 -5.76819E+01  5.39634E+00  2.67485E+00
 -5.74325E+01  7.41198E+00  2.49399E+00
 -5.71832E+01  6.42382E+00  2.44628E+00
 -5.69339E+01  7.05179E+00  2.21217E+00
 -5.66845E+01  3.73683E+00  2.18944E+00
 -5.64352E+01  4.66124E+00  2.02035E+00
 -5.61859E+01  3.72040E+00  2.04821E+00
 -5.59365E+01  6.07367E+00  2.24740E+00
 -5.56872E+01  7.53661E+00  2.93345E+00
 -5.54379E+01  7.03085E+00  2.78566E+00
 -5.51885E+01  7.15003E+00  2.09249E+00
 -5.49392E+01  4.03963E+00  2.25745E+00
 -5.46899E+01  5.03812E+00  2.03500E+00
 -5.44405E+01  4.47340E+00  2.20886E+00
 -5.41912E+01  4.05367E+00  1.71477E+00
 -5.39419E+01  4.95175E+00  2.56084E+00
 -5.36925E+01  1.08564E+01  3.43754E+00
 -5.34432E+01  9.44194E+00  2.98729E+00
 -5.31939E+01  9.81288E+00  2.86110E+00
 -5.29445E+01  9.80089E+00  3.52973E+00
 -5.26952E+01  1.27172E+01  3.14284E+00
 -5.24459E+01  8.28063E+00  2.45532E+00
 -5.21965E+01  7.11156E+00  3.25483E+00
 -5.19472E+01  1.65767E+01  4.17471E+00
 -5.16979E+01  1.06036E+01  2.46391E+00
 -5.14485E+01  1.01319E+01  4.08588E+00
 -5.11992E+01  1.74670E+01  4.43776E+00
 -5.09499E+01  1.78465E+01  3.74727E+00
 -5.07005E+01  1.27717E+01  3.79643E+00
 -5.04512E+01  1.89177E+01  4.28566E+00
 -5.02019E+01  1.71510E+01  4.67280E+00
 -4.99525E+01  1.87614E+01  2.85968E+00
 -4.97032E+01  1.09561E+01  3.92576E+00
 -4.94539E+01  2.02889E+01  4.72465E+00
 -4.92045E+01  2.15968E+01  4.73791E+00
 -4.89552E+01  2.27342E+01  4.34405E+00
 -4.87059E+01  1.53203E+01  3.73759E+00
 -4.84565E+01  1.74232E+01  4.48406E+00
 -4.82072E+01  1.79647E+01  3.79503E+00
 -4.79579E+01  1.31522E+01  3.57788E+00
 -4.77085E+01  1.59348E+01  4.18123E+00
 -4.74592E+01  1.74237E+01  4.04594E+00
 -4.72099E+01  1.69960E+01  4.17914E+00
 -4.69605E+01  1.49860E+01  3.62629E+00
 -4.67112E+01  1.96357E+01  5.16440E+00
 -4.64619E+01  2.31463E+01  3.97428E+00
 -4.62125E+01  2.03641E+01  4.71409E+00
 -4.59632E+01  1.95757E+01  4.05125E+00
 -4.57139E+01  1.43040E+01  4.06089E+00
 -4.54645E+01  2.36616E+01  5.15191E+00
 -4.52152E+01  1.90309E+01  3.34738E+00
 -4.49659E+01  1.91707E+01  5.12346E+00
 -4.47165E+01  2.37651E+01  4.44572E+00
 -4.44672E+01  1.71621E+01  3.76210E+00
 -4.42179E+01  1.95745E+01  4.71996E+00
 -4.39685E+01  2.29050E+01  5.10332E+00
 -4.37192E+01  2.64035E+01  4.67000E+00
 -4.34699E+01  2.39022E+01  5.05676E+00
 -4.32205E+01  2.34823E+01  4.21246E+00
 -4.29712E+01  2.02607E+01  4.91953E+00
 -4.27219E+01  1.67812E+01  3.98032E+00
 -4.24725E+01  2.04451E+01  4.82497E+00
 -4.22232E+01  2.69559E+01  5.11316E+00
