E,DOS,dDOS,Velocity,dVelocity
0.24946999999999997,0.00243554,0.00520701,4844.2688178140415,3452.2358480362077
0.49893999999999994,0.0120504,0.015722200000000002,4512.800829932076,1962.626498960591
0.74841,0.027318799999999997,0.024009700000000002,4501.462336257958,1318.740818041115
0.9978799999999999,0.0380348,0.0290426,4883.59461016492,1243.0119803817897
1.24735,0.039506900000000005,0.0332133,5595.630246440869,1568.0827601991334
1.49682,0.0409718,0.038910400000000005,6242.604331975987,1976.181782019281
1.7462900000000001,0.0536821,0.046555400000000004,6322.403144567164,1827.6941294566748
1.9957599999999998,0.0801487,0.05182080000000001,6046.738040537225,1303.200285184104
2.24523,0.113758,0.054885699999999996,5820.062933455563,936.03096315654
2.4947,0.150312,0.0666257,5689.779541462279,840.6787168193238
2.74417,0.19500699999999999,0.0783971,5559.107174223636,744.977220810579
2.99364,0.243691,0.08820660000000001,5469.332475212244,659.912360913636
3.2431099999999997,0.272068,0.0895173,5561.130296853287,609.9375440870888
3.4925800000000002,0.30039499999999997,0.0970961,5653.027711469189,609.0928404059089
3.74205,0.39162399999999997,0.11593599999999998,5418.316837190802,534.6991563977328
3.9915199999999995,0.492306,0.11947200000000001,5241.170275824831,423.99801962515545
4.24099,0.5300090000000001,0.11496600000000001,5324.737343980236,385.03074988610416
4.49046,0.587152,0.129614,5345.949013460262,393.40159511862964
4.73993,0.751635,0.154952,5104.188752410227,350.777255227689
4.9894,0.9490569999999999,0.175228,4886.702370481517,300.7810183705276
5.2388699999999995,1.0575700000000001,0.17439000000000002,4869.3367786253875,267.6806062126295
5.48834,1.0718299999999998,0.179885,5000.343141415294,279.77026444368886
5.73781,1.07636,0.209405,5143.5073469327235,333.58595926231095
5.98728,1.13333,0.222786,5201.341354398484,340.8512922840216
6.23675,1.24022,0.23526100000000003,5186.651716310269,327.9889990338259
6.486219999999999,1.38905,0.247245,5126.680621342858,304.20939205716485
6.735689999999999,1.57425,0.273279,5042.4848177902995,291.81414359708253
6.9851600000000005,1.7859900000000002,0.30585100000000004,4953.425897972696,282.79200167010646
7.23463,1.99853,0.316742,4884.143684943476,258.06117221473374
7.4841,2.13463,0.340995,4887.273280959089,260.2737259338458
7.733569999999999,2.1516599999999997,0.355535,4982.070906905912,274.4435496120621
7.983039999999999,2.1750700000000003,0.359687,5070.322261492023,279.5254710250991
8.232510000000001,2.33435,0.413808,5054.916192320837,298.7266579729248
8.48198,2.49286,0.43597299999999994,5044.831194509739,294.12827760047173
8.73145,2.48258,0.41448,5150.360192108943,286.66270815305955
8.98092,2.4686,0.437608,5257.889032860722,310.722751816389
9.23039,2.74051,0.5080819999999999,5171.50969082904,319.62645952804326
9.47986,3.16635,0.531172,5016.830351947025,280.5681840107839
9.729330000000001,3.47571,0.538562,4948.290836036134,255.61682473940624
9.9788,3.73328,0.574537,4914.014837793467,252.11972042552122
10.2283,3.99747,0.568118,4883.018164147139,231.3639361735123
10.4777,4.2199599999999995,0.642437,4873.290499165364,247.33685359910334
10.7272,4.40804,0.705651,4878.917959657261,260.37902790079266
10.9767,4.60409,0.698562,4882.936023597619,246.99431072131796
11.2262,4.73117,0.711264,4911.868952705135,246.181285693052
11.4756,4.69776,0.746074,4996.13807057318,264.5236541833833
11.7251,4.64332,0.7236020000000001,5088.025405778171,264.3393035224897
11.9746,4.82329,0.8122510000000001,5094.958579745466,286.0354592112639
12.224,5.23501,0.780634,5026.328028070304,249.8779115286921
12.4735,5.81884,0.87444,4918.0679125819415,246.39628941652848
12.723,6.36523,0.9552950000000001,4836.55454842672,241.9946209997916
12.9724,6.44503,0.983323,4879.249344307463,248.18086898389026
13.2219,6.51123,0.964449,4924.808402313387,243.19440830802478
13.4714,7.09768,1.08724,4845.264112386059,247.4400391512828
13.7209,7.7801800000000005,1.13126,4757.070893249316,230.60198373880002
13.9703,8.27994,1.13174,4715.660498876121,214.89291466809726
14.2198,8.80667,1.22951,4674.546923082002,217.5788021474568
14.4693,9.145389999999999,1.29488,4669.9479829829725,220.44176993605166
14.7187,8.88808,1.27631,4768.605805311798,228.29273291302934
14.9682,8.46925,1.16214,4900.561455414898,224.19132004697414
15.2177,8.36703,1.21354,4974.96476523194,240.56019632163836
15.4671,8.46955,1.31712,5008.798830064675,259.68100630817133
15.7166,9.04193,1.40016,4953.358855516325,255.716318566796
15.9661,10.0056,1.48623,4839.486583810627,239.6568253208032
16.2156,10.7931,1.58176,4767.83320667821,232.9511974491425
16.465,11.3053,1.6693200000000001,4742.728151707189,233.47166872216675
16.7145,11.5323,1.5256399999999999,4758.879648441192,209.89709881104866
16.964,11.6737,1.55366,4786.63639812567,212.3940941361873
17.2134,11.8861,1.6041100000000001,4804.47295638015,216.17362482309917
17.4629,11.8149,1.63798,4860.511784831002,224.65617490526867
17.7124,11.91,1.65693,4893.603666434944,226.9752267296978
17.9618,12.9499,1.87947,4803.511909145753,232.42281150565182
18.2113,14.2592,2.02089,4694.723488324969,221.82574030127793
18.4608,14.7299,2.0140700000000002,4686.495285880766,213.64020108184872
18.7103,14.6049,2.0481,4742.078553947846,221.70594494330794
18.9597,14.7541,2.03487,4767.944290438912,219.23695374936588
19.2092,15.3007,2.19863,4751.712886597089,227.63728046041766
19.4587,15.5539,2.10447,4766.620246197715,215.01846167611455
19.7081,15.686,2.1199,4793.729680401167,215.9924926685825
19.9576,17.1701,2.27704,4690.606924208623,207.39201496080568
20.2071,18.8263,2.30735,4586.648312448323,187.4234199572737
20.4565,18.8801,2.3475099999999998,4619.914049633399,191.5199851668817
20.706,19.4376,2.64628,4612.443210208921,209.35576503403425
20.9555,21.2945,2.81088,4510.146425382527,198.4867241689114
21.205,21.4026,2.76916,4538.208504956375,195.7651971712046
21.4544,20.0944,2.5834200000000003,4670.897535889335,200.21241413086653
21.7039,21.5986,2.67041,4595.1295348130825,189.42105926206384
21.9534,24.2966,2.9279900000000003,4452.122767513956,178.88527843942043
22.2028,24.3527,2.82445,4482.33072551099,173.33345127983495
22.4523,24.6563,3.08422,4497.236170235562,187.55947359906216
22.7018,27.4226,3.35742,4372.720900902183,178.49618067847166
22.9513,29.08,3.2944699999999996,4319.377532111999,163.15840975271024
23.2007,28.7731,3.20992,4366.025618811538,162.40323542362532
23.4502,29.8774,3.6099900000000003,4342.413798589687,174.93521397248114
23.6997,32.1508,3.6190599999999997,4267.554508029643,160.17021160013414
23.9491,33.4386,3.59246,4241.549522591268,151.9423343820485
24.1986,34.6747,3.8337199999999996,4219.591047398684,155.55396879943652
24.4481,36.106,3.98887,4191.64719986882,154.40397464349897
24.6975,36.7869,3.9154199999999997,4193.906120109724,148.83900163645973
24.947,37.7064,4.041530000000001,4187.5014175489205,149.65689019227725
25.1965,39.1714,4.20105,4162.154716525212,148.8393732352389
25.446,40.2923,4.04772,4150.369549564257,139.02870603820537
25.6954,41.1348,4.19983,4148.727380714886,141.2413078967051
25.9449,42.9606,4.348990000000001,4115.528945086779,138.92191134727514
26.1944,46.2955,4.67858,4039.9297776256058,136.1371403522006
26.4438,49.1466,5.0673,3985.3443813137046,137.01580731254606
26.6933,50.5591,4.73956,3972.673187820698,124.18615373161163
26.9428,53.4138,5.25737,3924.868392519876,128.81776264984626
27.1922,58.5221,5.82711,3830.634382296551,127.18503731950725
27.4417,62.4173,5.66597,3772.1311837466255,114.18766964628838
27.6912,64.5572,5.57344,3752.5578385333038,108.04100689667204
27.9407,67.7354,5.87726,3715.073360665793,107.49967367496477
28.1901,72.0168,6.12085,3661.57198655619,103.78499267196578
28.4396,74.9979,6.407769999999999,3633.683197531031,103.53608582316468
28.6891,75.6274,6.30072,3644.7353473264006,101.26855996492446
28.9385,77.4879,6.602360000000001,3636.250713560913,103.32541176952691
29.188,83.3416,6.8202300000000005,3569.412330595993,97.41806646988128
29.4375,92.5857,7.448519999999999,3466.041438528117,92.99793287302263
29.6869,101.93799999999999,7.77787,3375.558477274437,85.90330849684632
29.9364,106.094,7.5453,3349.5300623694166,79.46001222535394
30.1859,107.303,7.819260000000001,3355.4175397614636,81.55773634637477
30.4354,108.596,7.91269,3360.4376262363417,81.67159206834138
30.6848,107.54899999999999,7.603039999999999,3389.699335548051,79.93275057773332
