Bin Midpoint,Prob
4024.5,0.2349
4026.5,0.2198
4029.5,0.2302
4031.5,0.1336
4032.5,0.1335
4033.5,0.1869
4041.5,0.2822
4050.5,0.211
4051.5,0.1235
4052.5,0.1763
4059.5,0.0438
4062.5,0.2237
4073.5,0.2086
4079.5,0.1838
4084.5,0.3563
4097.5,0.1968
4100.5,0.102
4103.5,0.1952
4105.5,0.1781
4115.5,0.1534
4118.5,0.188
4119.5,0.1905
4129.5,0.1738
4134.5,0.1876
4135.5,0.1861
4137.5,0.1257
4142.5,0.1951
4147.5,0.3631
4151.5,0.1858
4158.5,0.1896
4161.5,0.1627
4163.5,0.1781
4164.5,0.1879
4166.5,0.1398
4168.5,0.1913
4175.5,0.1916
4177.5,0.1826
4179.5,0.1693
4181.5,0.1844
4182.5,0.0977
4184.5,0.1948
4187.5,0.1541
4188.5,0.1883
4193.5,0.177
4197.5,0.1629
4198.5,0.382
4204.5,0.1852
4205.5,0.1664
4211.5,0.1885
4212.5,0.1328
4214.5,0.3594
4217.5,0.1313
4218.5,0.1782
4228.5,0.3787
4229.5,0.1672
4231.5,0.1595
4234.5,0.1154
4236.5,0.1349
4238.5,0.241
4247.5,0.4579
4252.5,0.3326
4253.5,0.119
4258.5,0.1976
4259.5,0.1078
4265.5,0.1132
4266.5,0.2127
4268.5,0.1136
4269.5,0.1085
4270.5,0.1193
4271.5,0.1359
4272.5,0.1771
4273.5,0.2245
4276.5,0.1111
4280.5,0.1127
4281.5,0.1611
4284.5,0.1124
4285.5,0.1146
4287.5,0.2249
4290.5,0.114
4291.5,0.121
4292.5,0.194
4294.5,0.1095
4297.5,0.2317
4298.5,0.1437
4299.5,0.218
4303.5,0.2367
4305.5,0.1191
4306.5,0.2182
4307.5,0.3673
4308.5,0.2027
4314.5,0.2367
4315.5,0.0473
4318.5,0.3377
4320.5,0.2528
4322.5,0.1228
4324.5,0.13
4326.5,0.1076
4328.5,0.121
4329.5,0.2671
4331.5,0.4587
4332.5,0.1205
4333.5,0.2586
4334.5,0.1261
4335.5,0.2913
4339.5,0.1274
4340.5,0.1466
4341.5,0.1352
4342.5,0.2291
4343.5,0.2638
4344.5,0.5228
4345.5,0.2461
4346.5,0.3918
4347.5,0.4111
4348.5,0.2383
4349.5,0.2073
4350.5,0.1397
4351.5,0.1352
4353.5,0.1268
4354.5,0.0497
4356.5,0.282
4358.5,0.425
4361.5,0.0833
4362.5,0.5903
4363.5,0.1797
4366.5,0.1179
4367.5,0.1268
4369.5,0.541
4371.5,0.2661
4372.5,0.1479
4376.5,0.0455
4378.5,0.0636
4380.5,0.3336
4381.5,0.0737
4383.5,0.3855
4385.5,0.0635
4390.5,0.3011
4391.5,0.1701
4392.5,0.3281
4393.5,0.1938
4394.5,0.2
4397.5,0.1627
