2theta,Intensity,Model,Residual,Background,bcc FeNi,extrapeak
23.0023113,523.7788086,525.3819817420773,-1.603173142077253,524.556411609055,0.22276107424940267,0.602809058772973
23.00959723,523.5481566999999,525.1997936351291,-1.6516369351292042,524.3551910098263,0.22484779701712462,0.6197548282857506
23.01688316,523.4785767,525.0187921699583,-1.540215469958298,524.1543860721818,0.22696396506825076,0.6374421327082963
23.02416909,523.3891602,524.8390197371643,-1.4498595371643432,523.9539967961205,0.22911013475030712,0.6559128062935125
23.03145502,523.4211426,524.6605213365145,-1.2393787365144817,523.7540231816424,0.23128687560655178,0.6752112792655874
23.03874095,523.6378174,524.4833447441565,-0.8455273441564941,523.5544652287481,0.2334947707531697,0.6953847446552389
23.04602688,523.9666748,524.3075406927801,-0.3408658927801298,523.3553229374379,0.23573441726908256,0.7164833380730989
23.0533128,524.5507812,524.1331633045924,0.4176178954076022,523.1565965801797,0.23800642345804765,0.7385603009545931
23.06059873,524.1373291,523.9602693468094,0.17705975319063327,522.9582856114666,0.24031142178287965,0.7616723135598243
23.06788466,523.6153563999999,523.7889198969226,-0.17356349692272488,522.7603903043364,0.24265005058735006,0.785879541998873
23.07517059,522.8032227,523.6191796330338,-0.8159569330338172,522.5629106587894,0.2450229669695992,0.8112460072747691
23.08245652,522.7607422,523.4511173471132,-0.6903751471131727,522.365846674827,0.24743084414684496,0.8378398281392775
23.08974245,522.0942383,523.2848062441744,-1.1905679441744041,522.1691983524479,0.24987437193195872,0.8657335197945685
23.09702838,522.1444702,523.120324271161,-0.9758540711610522,521.9729656916525,0.2523542572265718,0.8950043222820095
23.10431431,521.8495483,522.9577544794755,-1.1082061794754736,521.7771486924403,0.2548712245313315,0.9257345625038552
23.11160023,521.8397217,522.7971856446305,-0.95746394463049,521.5817476227166,0.2574260129412552,0.9580120089726523
23.11888616,521.5508423,522.6387118313972,-1.0878695313972457,521.3867619461021,0.26001939077003094,0.9919304945251122
23.12617209,521.9942627,522.4824342093643,-0.48817150936429243,521.1921919310707,0.2626521350787679,1.0275901432148014
23.13345802,521.9761353,522.3284607173443,-0.352325417344332,520.9980375776222,0.2653250462348857,1.065098093487301
23.14074395,522.22229,522.1769068972771,0.045383102722894364,520.8042988857583,0.26803894503882775,1.1045690664800054
23.14802988,522.1411133,522.0278965782269,0.11321672177314213,520.610975855478,0.2707946733528823,1.1461260493959244
23.15531581,522.2015991000001,521.8815626420096,0.32003645799045444,520.4180684867815,0.273593094752705,1.1899010604753884
23.16260174,521.8354492,521.7380478814971,0.09740131850287526,520.2255767796678,0.2764350952024413,1.236036006626873
23.16988766,522.0464478,521.5975061549478,0.44894164505217304,520.0335009974792,0.2793215797617896,1.284683577706873
23.17717359,522.2714233,521.4601027014919,0.8113205985081322,519.8418406129631,0.2822534892191046,1.3360085993096993
23.18445952,522.1566161999999,521.3260165175417,0.830599682458228,519.6505958900307,0.28523177707502917,1.3901888504360052
23.19174545,521.8208618,521.1954409535726,0.6254208464273461,519.459766828682,0.28825742610679234,1.4474166987838972
23.19903138,521.6981201,521.0685854565746,0.6295346434253588,519.2693534289156,0.29133144524617755,1.5079005824129224
23.20631731,521.9984741000001,520.9456773158828,1.0527967841172767,519.0793556907342,0.2944548704187208,1.5718667547297864
23.21360324,522.2615356000001,520.8269636340129,1.4345719659871747,518.8897736141362,0.29762876541449673,1.6395612544623255
23.22088917,522.578125,520.7127135527109,1.8654114472891479,518.7006071991223,0.3008542227918089,1.711252130796807
