  2.16000E+01 -1.29221E+00 1
  2.45000E+01 -1.63045E+00 1
  2.74000E+01 -1.23996E+00 1
  3.16000E+01 -2.86682E-01 1
  3.20000E+01  1.57372E+00 1
  3.20000E+01  1.83645E-01 1
  3.22000E+01  3.85854E-01 1
  3.22000E+01 -6.17583E-01 1
  3.32000E+01  5.52568E-01 1
  3.36000E+01  5.84687E-01 1
  3.43000E+01  1.22428E-01 1
  3.50000E+01 -1.74683E-01 1
  3.55000E+01  3.27651E-01 1
  3.59000E+01  1.20145E+00 1
  3.77000E+01 -3.61140E-01 1
  3.87000E+01 -6.97113E-01 1
  3.94000E+01 -6.19726E-01 1
  3.95000E+01  1.09430E+00 1
  4.04000E+01 -4.77487E-01 1
  4.21000E+01 -1.28542E-01 1
  4.25000E+01  1.19695E+00 1
  4.36000E+01  7.17427E-01 1
  4.59000E+01  1.19314E+00 1
  4.63000E+01  3.74676E-01 1
  4.80000E+01  6.33858E-01 1
  4.91000E+01 -6.90460E-02 1
  4.94000E+01 -3.04089E-01 1
  5.12000E+01  1.96541E-01 1
  5.35000E+01 -5.28155E-01 1
  5.46000E+01  5.02915E-01 1
  5.61000E+01  1.41478E+00 1
  5.75000E+01  6.76244E-01 1
  5.95000E+01 -8.47349E-01 1
  6.08000E+01 -4.85822E-01 1
  6.15000E+01  1.71840E+00 1
  6.29000E+01 -2.68697E-01 1
  6.54000E+01  1.75580E+00 1
  6.59000E+01  6.92751E-02 1
  6.72000E+01 -2.49853E-01 1
  6.82000E+01  5.72519E-01 1
  6.96000E+01 -5.71525E-01 1
  7.09000E+01 -8.65137E-01 1
  7.30000E+01  2.71414E-01 1
  7.42000E+01  1.73560E-01 1
  7.45000E+01 -1.46412E+00 1
  7.71000E+01 -1.36933E+00 1
  7.72000E+01 -3.07978E-02 1
  8.01000E+01 -3.38352E-01 1
  8.14000E+01  3.74528E-01 1
  8.28000E+01 -6.72731E-01 1
  8.44000E+01 -3.41081E-02 1
  8.58000E+01 -8.35598E-01 1
  8.81000E+01 -7.46901E-01 1
  8.99000E+01 -7.93957E-01 1
  9.39000E+01 -2.06840E-01 1
  9.82000E+01  7.07878E-01 1
  1.00700E+02  1.72152E+00 1
  1.03200E+02  1.27436E+00 1
  1.07100E+02  3.02221E-01 1
  1.11100E+02 -6.82607E-01 1
  1.14200E+02 -2.37696E+00 1
  1.17700E+02 -2.87553E+00 1
  1.21200E+02 -2.47589E+00 1
  1.25500E+02 -1.67001E+00 1
  1.28500E+02 -1.56245E+00 1
  1.32700E+02 -9.71918E-01 1
  1.38300E+02 -4.04246E-01 1
  1.41400E+02  1.62799E-01 1
  1.46000E+02  1.13284E+00 1
  1.51100E+02  5.27658E-01 1
  1.53900E+02  6.27639E-01 1
  1.56800E+02  7.57015E-01 1
  1.59700E+02  9.27217E-01 1
  1.62000E+02  7.84802E-01 1
  1.64700E+02  8.06599E-01 1
  1.67600E+02  9.66971E-01 1
  1.70100E+02  9.31179E-01 1
  1.72400E+02  8.90068E-01 1
  1.74600E+02  8.77267E-01 1
