@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 13:17:29 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -8.02632E+01 -1.34749E-02
 -8.00139E+01 -1.70013E-02
 -7.97647E+01 -1.31739E-02
 -7.95154E+01 -8.34330E-03
 -7.92661E+01 -1.00449E-02
 -7.90169E+01 -1.23560E-02
 -7.87676E+01 -7.28512E-03
 -7.85184E+01  6.12606E-03
 -7.82691E+01  2.07792E-02
 -7.80198E+01  1.90629E-02
 -7.77706E+01  5.18912E-03
 -7.75213E+01 -6.19550E-03
 -7.72720E+01 -6.33962E-03
 -7.70228E+01  7.74537E-03
 -7.67735E+01  1.50402E-02
 -7.65242E+01  4.86142E-03
 -7.62750E+01 -3.85657E-03
 -7.60257E+01  1.74253E-03
 -7.57764E+01  1.80663E-03
 -7.55272E+01 -6.94518E-03
 -7.52779E+01 -5.66933E-03
 -7.50287E+01  2.52465E-03
 -7.47794E+01 -1.60526E-03
 -7.45301E+01 -7.38998E-03
 -7.42809E+01 -6.74438E-03
 -7.40316E+01 -1.11154E-02
 -7.37823E+01 -1.32343E-02
 -7.35331E+01 -8.17665E-03
 -7.32838E+01 -7.97308E-03
 -7.30345E+01 -5.65466E-03
 -7.27853E+01  3.38130E-03
 -7.25360E+01  9.69511E-03
 -7.22867E+01  1.07785E-02
 -7.20375E+01  2.53671E-03
 -7.17882E+01 -8.89430E-03
 -7.15389E+01 -8.97807E-03
 -7.12897E+01 -2.15634E-03
 -7.10404E+01 -1.97148E-03
 -7.07912E+01 -7.60940E-03
 -7.05419E+01 -7.66134E-03
 -7.02926E+01  1.59145E-03
 -7.00434E+01  1.10446E-02
 -6.97941E+01  5.21478E-03
 -6.95448E+01 -2.29508E-03
 -6.92956E+01  3.02521E-03
 -6.90463E+01  1.07506E-03
 -6.87970E+01 -1.09852E-02
 -6.85478E+01 -1.04501E-02
 -6.82985E+01  3.89220E-03
 -6.80492E+01  1.01105E-02
 -6.78000E+01  5.51505E-03
