Fit results
,Deviator,background
value,7.954E-01, 1.21467E+00
error,0.000E+00, 7.70044E-02

Iteration history
Deviator,Quality,background,,
6.261E+01, 2.857E+01, 3.000E+00,  
3.746E+01, 1.957E+01, 2.600E+00, L
2.063E+01, 1.268E+01, 2.240E+00, L
1.001E+01, 7.753E+00, 1.916E+00, L
3.870E+00, 3.972E+00, 1.624E+00, L
1.186E+00, 6.412E-01, 1.362E+00, L
8.085E-01, 2.590E-02, 1.242E+00,  
7.954E-01, 7.974E-06, 1.215E+00,  
7.954E-01,, 1.215E+00,  
