@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 13:17:29 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -8.01651E+01 -1.24387E+00  0.00000E+00
 -7.99158E+01 -1.24342E+00  0.00000E+00
 -7.96666E+01 -3.83352E-02  1.83579E+00
 -7.94173E+01 -6.75783E-01  4.25425E-02
 -7.91680E+01 -8.89706E-01  8.96900E-01
 -7.89188E+01 -6.80881E-01  1.90827E-01
 -7.86695E+01  9.09470E-03  1.27675E+00
 -7.84203E+01 -3.29067E-01  9.22405E-01
 -7.81710E+01  3.44613E+00  2.48242E+00
 -7.79217E+01  7.00347E-01  5.55899E-01
 -7.76725E+01 -2.69519E-01  8.92034E-01
 -7.74232E+01 -1.15922E+00  3.32959E-01
 -7.71739E+01  6.84877E-02  1.30417E+00
 -7.69247E+01  1.46107E+00  1.89367E+00
 -7.66754E+01  6.89589E-01  9.56380E-01
 -7.64261E+01  4.01877E-01  1.33717E+00
 -7.61769E+01 -9.41372E-01  1.06665E-01
 -7.59276E+01  8.84287E-01  1.55967E+00
 -7.56783E+01 -7.44222E-03  9.99822E-01
 -7.54291E+01 -6.40137E-01  2.18012E-01
 -7.51798E+01 -6.92031E-01  9.85054E-01
 -7.49305E+01  1.45869E+00  1.63218E+00
 -7.46813E+01 -9.09807E-01  0.00000E+00
 -7.44320E+01 -4.70961E-01  1.28795E+00
 -7.41828E+01  6.95712E-02  2.25920E-01
 -7.39335E+01 -1.20512E+00  0.00000E+00
 -7.36842E+01 -8.65339E-01  9.03492E-01
 -7.34350E+01  3.46051E-01  9.49223E-01
 -7.31857E+01 -1.20933E+00  2.52980E-01
 -7.29364E+01  9.78364E-02  1.30816E+00
 -7.26872E+01  7.29536E-01  1.27269E+00
 -7.24379E+01  6.79920E-01  1.63033E+00
 -7.21886E+01  1.33905E+00  1.65939E+00
 -7.19394E+01 -2.62400E-01  3.30374E-01
 -7.16901E+01 -1.14126E+00  3.76660E-01
 -7.14408E+01 -1.07293E-01  1.36252E+00
 -7.11916E+01  4.26188E-01  1.28033E+00
 -7.09423E+01 -1.27669E-01  9.45369E-01
 -7.06931E+01 -5.87246E-01  0.00000E+00
 -7.04438E+01 -2.92670E-01  9.50181E-01
 -7.01945E+01  2.14733E-01  1.67470E+00
 -6.99453E+01  2.21866E+00  1.87587E+00
 -6.96960E+01 -2.64412E-01  5.36669E-02
 -6.94467E+01 -8.04739E-01  9.50486E-01
 -6.91975E+01  1.78607E+00  1.88286E+00
 -6.89482E+01 -1.06060E-01  2.19261E-01
 -6.86989E+01 -1.20327E+00  0.00000E+00
 -6.84497E+01 -6.56464E-01  1.27906E+00
 -6.82004E+01  1.71076E+00  1.60221E+00
 -6.79511E+01  1.01559E+00  9.60681E-01
 -6.77019E+01  1.46580E-01  1.65157E+00
 -6.74526E+01  3.41354E-01  1.04321E+00
 -6.72033E+01 -1.29163E-01  8.85989E-01
 -6.69541E+01 -6.66743E-01  0.00000E+00
 -6.67048E+01 -1.21349E+00  2.63534E-01
 -6.64556E+01 -8.39742E-01  8.96673E-01
 -6.62063E+01 -5.82103E-01  2.49280E-01
 -6.59570E+01 -8.20067E-01  9.73649E-01
 -6.57078E+01  2.56860E-01  1.29114E+00
 -6.54585E+01  1.02476E-01  0.00000E+00
 -6.52092E+01 -1.23830E+00  0.00000E+00
 -6.49600E+01 -1.22853E+00  1.69242E-01
 -6.47107E+01 -5.70962E-01  1.30498E+00
 -6.44614E+01  1.37036E+00  1.30561E+00
 -6.42122E+01  6.86375E-01  1.30746E+00
 -6.39629E+01  4.19018E-01  9.39590E-01
 -6.37136E+01  7.52118E-01  1.64611E+00
 -6.34644E+01  5.62559E-01  1.31927E+00
 -6.32151E+01 -5.81081E-01  1.79537E-01
 -6.29658E+01 -9.29648E-01  8.99595E-01
 -6.27166E+01  3.50293E-01  1.35502E+00
 -6.24673E+01  3.17908E-01  1.39343E+00
 -6.22181E+01  7.85619E-01  1.62179E+00
 -6.19688E+01  9.59783E-01  1.27689E+00
 -6.17195E+01  1.94920E+00  1.64054E+00
 -6.14703E+01  6.23058E-01  1.41508E+00
 -6.12210E+01  3.16889E-01  1.35637E+00
 -6.09717E+01  3.22092E+00  2.07027E+00
 -6.07225E+01  2.22944E+00  1.59631E+00
 -6.04732E+01  4.33312E-01  9.81132E-01
 -6.02239E+01 -2.61430E-01  1.45002E+00
 -5.99747E+01  2.74169E+00  2.50278E+00
 -5.97254E+01  2.97294E+00  1.82524E+00
 -5.94761E+01  9.17894E-01  1.36788E-01
 -5.92269E+01 -1.17210E+00  2.09240E-01
 -5.89776E+01 -7.29499E-02  1.28291E+00
 -5.87283E+01 -4.57364E-01  2.73813E-01
 -5.84791E+01  1.82038E+00  2.09198E+00
 -5.82298E+01  5.80515E-02  1.87913E-01
 -5.79806E+01 -6.96139E-01  1.28783E+00
 -5.77313E+01  2.03757E-01  3.48092E-01
 -5.74820E+01  7.62005E-02  1.63624E+00
 -5.72328E+01  5.72649E-01  1.31329E+00
 -5.69835E+01  2.94562E+00  1.57663E+00
 -5.67342E+01  1.76193E+00  1.84534E+00
 -5.64850E+01  8.72959E-01  1.34725E+00
 -5.62357E+01  6.30475E-01  1.78653E+00
 -5.59864E+01  5.57422E+00  3.14194E+00
 -5.57372E+01  5.37379E+00  2.57041E+00
 -5.54879E+01  4.22549E+00  1.34297E+00
 -5.52386E+01  1.89019E+00  2.27429E+00
 -5.49894E+01  2.54060E+00  1.67525E+00
 -5.47401E+01  1.51398E+00  2.10831E+00
 -5.44909E+01  3.61214E+00  2.13267E+00
 -5.42416E+01  1.48169E+00  9.43639E-01
 -5.39923E+01  6.72351E-01  1.88530E+00
 -5.37431E+01  1.20639E+00  1.66678E+00
 -5.34938E+01  3.10307E+00  2.09691E+00
 -5.32445E+01 -1.84947E-01  2.15070E-01
 -5.29953E+01  2.46077E+00  2.93634E+00
 -5.27460E+01  4.43640E+00  1.69217E+00
 -5.24967E+01  4.31975E+00  2.74431E+00
 -5.22475E+01  5.53278E+00  2.65968E+00
 -5.19982E+01  7.50510E+00  2.85006E+00
 -5.17489E+01  3.80819E+00  2.11371E+00
 -5.14997E+01  3.57683E+00  2.08478E+00
 -5.12504E+01  3.53481E+00  2.46074E+00
 -5.10011E+01  1.68700E+00  9.80285E-01
 -5.07519E+01  4.68190E+00  2.62675E+00
 -5.05026E+01  5.57637E+00  3.01036E+00
 -5.02534E+01  7.74942E+00  2.56092E+00
 -5.00041E+01  3.51423E+00  2.32934E+00
 -4.97548E+01  3.21477E+00  1.65574E+00
 -4.95056E+01  1.68584E+00  2.12404E+00
 -4.92563E+01  4.45493E+00  2.04316E+00
 -4.90070E+01  2.61016E+00  2.67581E+00
 -4.87578E+01  5.42717E+00  2.26967E+00
 -4.85085E+01  3.72292E+00  2.35849E+00
 -4.82592E+01  4.39952E+00  2.23263E+00
 -4.80100E+01  3.51915E+00  2.97356E+00
 -4.77607E+01  5.82335E+00  2.30142E+00
 -4.75114E+01  4.14500E+00  1.86636E+00
 -4.72622E+01  5.80051E+00  2.65408E+00
 -4.70129E+01  3.15165E+00  2.22484E+00
 -4.67636E+01  3.83798E+00  1.62347E+00
 -4.65144E+01  4.47147E-01  1.92968E+00
 -4.62651E+01  6.90156E+00  3.36656E+00
 -4.60159E+01  6.88239E+00  2.32882E+00
 -4.57666E+01  2.98802E+00  1.33087E+00
 -4.55173E+01  3.07416E+00  2.30067E+00
 -4.52681E+01  3.04525E+00  2.34433E+00
 -4.50188E+01  5.39811E+00  2.62652E+00
 -4.47695E+01  3.98468E+00  2.67733E+00
 -4.45203E+01  6.66117E+00  2.42891E+00
 -4.42710E+01  6.06261E+00  2.81134E+00
 -4.40217E+01  4.94532E+00  2.82572E+00
 -4.37725E+01  6.77991E+00  3.10174E+00
 -4.35232E+01  8.77257E+00  2.77970E+00
 -4.32739E+01  3.54494E+00  9.23621E-01
 -4.30247E+01  8.22209E-01  1.83453E+00
 -4.27754E+01  4.75466E+00  2.77359E+00
