@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 13:17:29 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "partial phonon DOS (1/eV)"
@s0 errorbar size 0.0
@type xydy
  0.00000E+00  0.00000E+00  0.00000E+00
  2.49265E-01  1.11697E-02  6.32396E-03
  4.98529E-01  4.36094E-02  1.93102E-02
  7.47794E-01  9.77721E-02  3.07876E-02
  9.97058E-01  1.78937E-01  4.01877E-02
  1.24632E+00  2.91737E-01  4.86636E-02
  1.49559E+00  4.33188E-01  5.67436E-02
  1.74485E+00  5.97033E-01  6.64053E-02
  1.99412E+00  7.81189E-01  7.35420E-02
  2.24338E+00  9.83410E-01  8.41354E-02
  2.49265E+00  1.19913E+00  9.44368E-02
  2.74191E+00  1.41883E+00  1.05483E-01
  2.99118E+00  1.63281E+00  1.19726E-01
  3.24044E+00  1.89360E+00  1.37006E-01
  3.48970E+00  2.25407E+00  1.56344E-01
  3.73897E+00  2.69183E+00  1.79902E-01
  3.98823E+00  3.10137E+00  2.05577E-01
  4.23750E+00  3.35268E+00  2.26957E-01
  4.48676E+00  3.55560E+00  2.46307E-01
  4.73603E+00  3.92645E+00  2.72876E-01
  4.98529E+00  4.44525E+00  2.98628E-01
  5.23456E+00  4.89055E+00  3.22997E-01
  5.48382E+00  5.26667E+00  3.49759E-01
  5.73309E+00  5.78472E+00  3.90893E-01
  5.98235E+00  6.40470E+00  4.25440E-01
  6.23162E+00  6.96278E+00  4.57124E-01
  6.48088E+00  7.50179E+00  5.07754E-01
  6.73014E+00  8.36536E+00  5.43361E-01
  6.97941E+00  9.55462E+00  5.82171E-01
  7.22867E+00  1.04239E+01  6.39517E-01
  7.47794E+00  1.07975E+01  6.47911E-01
  7.72720E+00  1.10011E+01  7.00239E-01
  7.97647E+00  1.14452E+01  7.58989E-01
  8.22573E+00  1.20634E+01  7.57841E-01
  8.47500E+00  1.29069E+01  8.19642E-01
  8.72426E+00  1.39879E+01  8.70431E-01
  8.97353E+00  1.46583E+01  9.24347E-01
  9.22279E+00  1.49963E+01  9.73172E-01
  9.47206E+00  1.55994E+01  1.04256E+00
  9.72132E+00  1.63855E+01  1.06105E+00
  9.97058E+00  1.72623E+01  1.09252E+00
  1.02198E+01  1.82127E+01  1.15646E+00
  1.04691E+01  1.94845E+01  1.20162E+00
  1.07184E+01  2.09273E+01  1.29441E+00
  1.09676E+01  2.17934E+01  1.34448E+00
  1.12169E+01  2.30248E+01  1.42460E+00
  1.14662E+01  2.47800E+01  1.45047E+00
  1.17154E+01  2.59413E+01  1.48744E+00
  1.19647E+01  2.63648E+01  1.52532E+00
  1.22140E+01  2.73639E+01  1.62889E+00
  1.24632E+01  2.92524E+01  1.75430E+00
  1.27125E+01  3.09299E+01  1.79959E+00
  1.29618E+01  3.19090E+01  1.86332E+00
  1.32110E+01  3.30621E+01  1.98320E+00
  1.34603E+01  3.46585E+01  2.08683E+00
  1.37096E+01  3.56586E+01  2.09044E+00
  1.39588E+01  3.70147E+01  2.08228E+00
  1.42081E+01  4.04200E+01  2.33184E+00
  1.44573E+01  4.37442E+01  2.47216E+00
  1.47066E+01  4.61228E+01  2.48151E+00
  1.49559E+01  4.85073E+01  2.60006E+00
  1.52051E+01  5.10959E+01  2.73048E+00
  1.54544E+01  5.40775E+01  2.80679E+00
  1.57037E+01  5.73629E+01  2.97625E+00
  1.59529E+01  6.04336E+01  3.06821E+00
  1.62022E+01  6.40503E+01  3.23287E+00
  1.64515E+01  6.71079E+01  3.33177E+00
  1.67007E+01  6.88527E+01  3.40056E+00
  1.69500E+01  7.01964E+01  3.42121E+00
  1.71993E+01  7.26631E+01  3.45752E+00
  1.74485E+01  7.79004E+01  3.74303E+00
  1.76978E+01  8.27160E+01  3.94514E+00
  1.79471E+01  8.37623E+01  3.91282E+00
  1.81963E+01  8.48789E+01  3.91749E+00
  1.84456E+01  9.08169E+01  4.22135E+00
  1.86948E+01  9.84409E+01  4.62812E+00
  1.89441E+01  1.02010E+02  4.59431E+00
  1.91934E+01  1.03953E+02  4.57039E+00
  1.94426E+01  1.08563E+02  4.75132E+00
  1.96919E+01  1.13808E+02  4.98156E+00
  1.99412E+01  1.16975E+02  5.08375E+00
  2.01904E+01  1.18486E+02  5.16642E+00
  2.04397E+01  1.21469E+02  5.17546E+00
  2.06890E+01  1.28235E+02  5.51065E+00
  2.09382E+01  1.33542E+02  5.75433E+00
  2.11875E+01  1.32142E+02  5.64924E+00
  2.14368E+01  1.28831E+02  5.62767E+00
  2.16860E+01  1.28287E+02  5.74241E+00
  2.19353E+01  1.27957E+02  5.73142E+00
  2.21846E+01  1.26507E+02  5.74118E+00
  2.24338E+01  1.25392E+02  5.72911E+00
  2.26831E+01  1.25457E+02  5.80042E+00
  2.29323E+01  1.25028E+02  5.90665E+00
  2.31816E+01  1.23039E+02  5.85273E+00
  2.34309E+01  1.23344E+02  5.92892E+00
  2.36801E+01  1.29101E+02  6.22705E+00
  2.39294E+01  1.34986E+02  6.52986E+00
  2.41787E+01  1.36351E+02  6.46382E+00
  2.44279E+01  1.35927E+02  6.51511E+00
  2.46772E+01  1.35534E+02  6.44935E+00
  2.49265E+01  1.36687E+02  6.48176E+00
  2.51757E+01  1.39438E+02  6.74394E+00
  2.54250E+01  1.42324E+02  6.79569E+00
  2.56743E+01  1.45447E+02  6.95075E+00
