Emin,Emax,M,N,chi2,AICc,Prob,vD,dvD
1.0,18.75,2,71,0.7073931986406954,4.88386378687599,0.0869926285316997,4229.235462850325,43.0617566731218
1.0,19.0,2,72,0.7013907468319829,4.875303790310244,0.08736575475264148,4226.231371128747,42.62091716320783
1.0,19.25,2,73,0.6970791385034075,4.868507709931979,0.0876631320623264,4222.6327205252555,42.220104388689826
1.0,19.5,2,74,0.6891840084829375,4.85819809298998,0.08811618541649698,4220.462026107407,41.678560040950615
1.0,19.75,2,75,0.6797762759361099,4.846442942602777,0.08863561993441459,4220.786721240727,41.03376511989405
1.0,20.0,2,76,0.6722389554573241,4.836622517101159,0.08907190994739891,4223.158511639932,40.424094672885886
1.0,20.25,2,77,0.6663499504730057,4.828512112635168,0.08943384792536743,4226.557819036905,39.82959094659377
1.0,20.5,2,78,0.6628696165823476,4.822869616582348,0.08968651924896415,4230.756877223522,39.35765814556527
1.0,20.75,2,79,0.6588353317572078,4.8167300685993135,0.08996225960689705,4234.560288368901,38.89138289049236
1.0,21.0,2,80,0.6517424054747314,4.807586561318887,0.0903744864765892,4236.84357234964,38.26324536284997
1.0,21.25,2,81,0.6472217956908345,4.801067949536988,0.09066952512216692,4240.214186813703,37.80161865283858
1.0,21.5,2,82,0.6499039509564437,4.801802685133659,0.09063622217593625,4246.064420943233,37.53763340902173
1.0,21.75,2,83,0.6487289049792949,4.798728904979296,0.09077562718407861,4250.695065987047,37.167857744417255
1.0,22.0,2,84,0.6448610419332711,4.793009190081419,0.09103560410894437,4254.254350093756,36.7229372161052
1.0,22.25,2,85,0.648044794499133,4.794386257913767,0.09097294458201616,4260.292132092315,36.45882623930389
1.0,22.5,2,86,0.6664398654894457,4.811018178742458,0.09021955410053989,4270.297486629911,36.55897345761694
1.0,22.75,2,87,0.6867259085086177,4.829583051365761,0.08938597165886378,4280.821432165391,36.68009726960298
1.0,23.0,2,88,0.6847141550760175,4.825890625664253,0.08955114961833577,4285.084485560849,36.29414691045003
1.0,23.25,2,89,0.6775704594587749,4.817105343179706,0.08994538091586994,4283.769181455058,35.84658916770477
1.0,23.5,2,90,0.6732537073518342,4.811184741834593,0.0902120407894533,4280.911050200302,35.472765127109696
1.0,23.75,2,91,0.6661890693841795,4.802552705747816,0.0906022390308387,4279.769663804863,35.00872116679117
1.0,24.0,2,92,0.6592302789060867,4.794061739580244,0.09098770697383618,4280.893470953151,34.52449449181759
1.0,24.25,2,93,0.6547410958498703,4.788074429183204,0.09126050091759284,4283.877422450796,34.06715748879695
1.0,24.5,2,94,0.649944232179418,4.781812364047551,0.09154668831535351,4286.687606058544,33.58600612298951
1.0,24.75,2,95,0.6430038106689213,4.773438593277617,0.09193078733488402,4286.299690949852,33.08172743015649
1.0,25.0,2,96,0.6422939198450649,4.771326177909581,0.09202793663475203,4282.024543553011,32.75395707932238
1.0,25.25,2,97,0.6467064252957104,4.774365999763796,0.0918881686126406,4276.399553851421,32.57168967958801
1.0,25.5,2,98,0.6504980064787523,4.776813795952437,0.09177577565098045,4270.927870368456,32.370753686988124
1.0,25.75,2,99,0.6517076959113329,4.776707695911333,0.0917806444869097,4266.17095332425,32.103090805801216
1.0,26.0,2,100,0.6487158369043168,4.772427177110503,0.09197728923436924,4262.92787527319,31.730830642998544
1.0,26.25,2,101,0.6464992105236111,4.768948190115448,0.092137422365805,4259.347219237021,31.37030653904469
1.0,26.5,2,102,0.6576932982812419,4.778905419493363,0.09167984563567429,4251.456610891259,31.272144069666016
1.0,26.75,2,103,0.6698789627471362,4.789878962747136,0.0911781967348579,4244.286957889713,31.270305507385338
1.0,27.0,2,104,0.6890220874636424,4.807833968651761,0.09036330751271335,4235.0166554956195,31.355960839876506
1.0,27.25,2,105,0.7435497989350629,4.861196857758592,0.08798416455991813,4221.9592589068725,32.262965462586266
1.0,27.5,2,106,0.8273377342040885,4.943842588573021,0.08442250261238432,4208.219872504498,33.788762724610635
1.0,27.75,2,107,0.9241665459433882,5.039551161328003,0.08047766546734081,4193.430659909363,35.45297745005529
1.0,28.0,2,108,1.0483765095185018,5.162662223804215,0.07567320744486575,4176.158457543639,37.46530116514876
1.0,28.25,2,109,1.1926319506126906,5.305839497782502,0.07044523011500167,4158.446798526154,39.674831169836665
1.0,28.5,2,110,1.374793454563645,5.486942987273925,0.06434657997223638,4137.860269624217,42.268126638043015
1.0,28.75,2,111,1.514997351385482,5.6261084624965925,0.06002139294361508,4120.781709870057,44.0711454516189
1.0,29.0,2,112,1.6376049473091523,5.747696690428419,0.05648114884780859,4103.486743324807,45.46207662040808
1.0,29.25,2,113,1.8171939958552392,5.926284904946149,0.0516563342766086,4080.4587112727754,47.42137255578671
1.0,29.5,2,114,1.969241540741051,6.077349648849159,0.04789832114116101,4062.7978130448473,49.034227643379694
1.0,29.75,2,115,2.118623585488309,6.225766442631166,0.044472546120197416,4045.8169828878094,50.540425766333016
1.0,30.0,2,116,2.3170458391992206,6.4232405294647075,0.040291277819487534,4023.71301035386,52.41948815536826
1.0,30.25,2,117,2.4635391623194134,6.568802320214151,0.03746301272398541,4005.4155865669973,53.651576936000836
1.0,30.5,2,118,2.6304537028064803,6.7348015288934375,0.034479140380868384,3982.5055522786156,54.86586309539105
