Bin Midpoint,Prob
3001.5,0.0062
3003.5,0.0173
3007.5,0.0003
3021.5,0.0248
3023.5,0.0143
3028.5,0.034
3031.5,0.005
3038.5,0.0708
3040.5,0.0002
3042.5,0.0211
3043.5,0.0381
3045.5,0.0003
3051.5,0.0441
3052.5,0.0123
3056.5,0.0325
3059.5,0.0395
3060.5,0.0484
3061.5,0.0003
3062.5,0.0251
3065.5,0.0491
3072.5,0.0491
3074.5,0.018
3075.5,0.032
3076.5,0.038
3079.5,0.053
3080.5,0.0431
3081.5,0.0574
3082.5,0.0875
3083.5,0.0002
3086.5,0.0471
3090.5,0.0103
3091.5,0.1157
3093.5,0.1417
3095.5,0.0341
3096.5,0.1118
3098.5,0.0387
3101.5,0.0636
3103.5,0.0427
3105.5,0.0244
3107.5,0.1504
3108.5,0.0569
3109.5,0.0333
3111.5,0.0699
3113.5,0.0588
3115.5,0.056
3116.5,0.0516
3117.5,0.0931
3118.5,0.0546
3120.5,0.0927
3121.5,0.084
3122.5,0.0566
3123.5,0.0303
3124.5,0.0934
3125.5,0.0544
3126.5,0.0937
3128.5,0.0565
3129.5,0.1122
3131.5,0.0003
3133.5,0.0272
3135.5,0.1753
3136.5,0.1208
3137.5,0.1412
3138.5,0.0922
3139.5,0.0899
3141.5,0.0526
3142.5,0.0166
3143.5,0.0548
3144.5,0.0536
3145.5,0.149
3147.5,0.0778
3148.5,0.126
3149.5,0.0945
3150.5,0.0523
3152.5,0.053
3153.5,0.1456
3154.5,0.1429
3156.5,0.0472
3157.5,0.0404
3158.5,0.1411
3159.5,0.0729
3160.5,0.0991
3161.5,0.0481
3162.5,0.0536
3163.5,0.0002
3164.5,0.0262
3165.5,0.0671
3166.5,0.1611
3167.5,0.0809
3168.5,0.0476
3169.5,0.0937
3170.5,0.1619
3172.5,0.1995
3173.5,0.0762
3174.5,0.086
3175.5,0.0623
3176.5,0.0403
3177.5,0.1028
3178.5,0.1028
3180.5,0.147
3181.5,0.056
3182.5,0.1085
3183.5,0.1077
3184.5,0.0515
3185.5,0.0728
3186.5,0.0832
3187.5,0.0453
3188.5,0.0512
3189.5,0.1702
3190.5,0.0044
3191.5,0.2141
3192.5,0.0787
3193.5,0.1217
3194.5,0.1059
3195.5,0.0758
3196.5,0.1078
3197.5,0.0793
3198.5,0.0805
3199.5,0.1081
3200.5,0.1468
3201.5,0.0644
3202.5,0.1405
3203.5,0.1177
3204.5,0.0461
3205.5,0.0615
3206.5,0.1537
3207.5,0.0297
3208.5,0.0455
3209.5,0.1094
3210.5,0.1412
3211.5,0.0727
3212.5,0.0289
3213.5,0.1702
3214.5,0.0813
3215.5,0.0243
3216.5,0.1045
3217.5,0.1826
3218.5,0.0631
3219.5,0.1627
3220.5,0.0962
3221.5,0.1717
3222.5,0.1095
3223.5,0.0599
3224.5,0.1023
3225.5,0.1324
3226.5,0.182
3227.5,0.065
3228.5,0.087
3229.5,0.072
3230.5,0.0334
3231.5,0.2407
3232.5,0.2288
3233.5,0.1403
3234.5,0.1297
3235.5,0.0677
3236.5,0.0981
3237.5,0.0625
3238.5,0.154
3239.5,0.1509
3240.5,0.0201
3241.5,0.1554
3242.5,0.0436
3243.5,0.159
3244.5,0.1704
3245.5,0.0949
3246.5,0.0603
3247.5,0.0675
3248.5,0.1047
3249.5,0.0734
3250.5,0.2406
3251.5,0.0772
3252.5,0.1502
3253.5,0.0368
3254.5,0.185
3255.5,0.1055
3256.5,0.2542
3257.5,0.2058
3258.5,0.1895
3259.5,0.0858
3260.5,0.1356
3261.5,0.096
3262.5,0.1484
3263.5,0.179
3264.5,0.1563
3265.5,0.0951
3266.5,0.1104
3267.5,0.1908
3268.5,0.129
3269.5,0.0836
3270.5,0.1369
3271.5,0.066
3272.5,0.1538
3273.5,0.1255
3274.5,0.0574
3275.5,0.0348
3276.5,0.0997
3277.5,0.153
3278.5,0.1653
3279.5,0.0332
3280.5,0.103
3281.5,0.0329
3282.5,0.1233
3283.5,0.1021
3284.5,0.0665
3285.5,0.0423
3286.5,0.0594
3287.5,0.2729
3288.5,0.149
3289.5,0.0381
3290.5,0.0839
3291.5,0.0234
3292.5,0.1716
3293.5,0.0641
3294.5,0.0271
3295.5,0.0869
3296.5,0.1742
3297.5,0.151
3298.5,0.0507
3301.5,0.1163
3302.5,0.0791
3303.5,0.0238
3304.5,0.0202
3305.5,0.2045
3306.5,0.1102
3309.5,0.0258
3310.5,0.1076
3311.5,0.1458
3313.5,0.028
3314.5,0.0807
3315.5,0.123
3316.5,0.1059
3317.5,0.1629
3318.5,0.0794
3319.5,0.13
3320.5,0.0636
3321.5,0.1099
3322.5,0.0609
3323.5,0.0489
3324.5,0.1322
3326.5,0.0254
3327.5,0.1314
3328.5,0.0601
3329.5,0.0474
3330.5,0.0236
3331.5,0.1468
3332.5,0.0245
3333.5,0.0252
3334.5,0.049
3335.5,0.0234
3336.5,0.1088
3337.5,0.088
3338.5,0.0884
3339.5,0.0264
3340.5,0.0858
3341.5,0.043
3342.5,0.0245
3343.5,0.0727
3344.5,0.1038
3345.5,0.0626
3346.5,0.0232
3347.5,0.0453
3349.5,0.0455
3350.5,0.0457
3351.5,0.0213
3352.5,0.1951
3355.5,0.0205
3356.5,0.099
3357.5,0.0267
3358.5,0.0271
3359.5,0.0701
3360.5,0.0469
3361.5,0.0659
3362.5,0.0697
3363.5,0.0252
3364.5,0.0582
3365.5,0.0282
3366.5,0.065
3367.5,0.0231
3368.5,0.0842
3369.5,0.0683
3370.5,0.0271
3371.5,0.0521
3372.5,0.0584
3373.5,0.087
3375.5,0.0425
3376.5,0.043
3377.5,0.0449
3378.5,0.0185
3379.5,0.0306
3381.5,0.0839
3382.5,0.0315
3385.5,0.0956
3386.5,0.0323
3387.5,0.1044
3388.5,0.0419
3389.5,0.0585
3390.5,0.0435
3391.5,0.1503
3394.5,0.1802
3395.5,0.0065
3397.5,0.0402
3399.5,0.0275
3403.5,0.086
3404.5,0.0178
3405.5,0.153
3406.5,0.0187
3407.5,0.1199
3408.5,0.0061
3409.5,0.0003
3410.5,0.0682
3412.5,0.1908
3414.5,0.0424
3415.5,0.0908
3416.5,0.048
3417.5,0.0327
3418.5,0.0448
3419.5,0.0668
3420.5,0.0682
3421.5,0.017
3422.5,0.0612
3423.5,0.1004
3424.5,0.0264
3425.5,0.0248
3426.5,0.0453
3427.5,0.1151
3429.5,0.0188
3430.5,0.0466
3431.5,0.0471
3432.5,0.0412
3433.5,0.0377
3434.5,0.1272
3435.5,0.0506
3437.5,0.1012
3438.5,0.1638
3439.5,0.0677
3440.5,0.0511
3441.5,0.2343
3442.5,0.04
3445.5,0.0557
3446.5,0.1139
3449.5,0.1338
3450.5,0.0965
3451.5,0.1214
3452.5,0.0326
3455.5,0.0913
3456.5,0.0165
3457.5,0.055
3458.5,0.0547
3459.5,0.0219
3460.5,0.014
3461.5,0.0572
3463.5,0.0598
3464.5,0.2736
3465.5,0.032
3467.5,0.0341
3468.5,0.0541
3469.5,0.0238
3471.5,0.0568
3472.5,0.0388
3473.5,0.1594
3474.5,0.1236
3476.5,0.0795
3477.5,0.077
3478.5,0.016
3479.5,0.132
3480.5,0.0628
3481.5,0.0912
3482.5,0.1157
3484.5,0.1595
3485.5,0.1086
3486.5,0.0556
3487.5,0.141
3488.5,0.0567
3489.5,0.0622
3490.5,0.0411
3491.5,0.0405
3492.5,0.0512
3493.5,0.0496
3494.5,0.0579
3495.5,0.087
3496.5,0.0324
3498.5,0.1033
3500.5,0.106
3501.5,0.0921
3503.5,0.2252
3504.5,0.1085
3505.5,0.2129
3506.5,0.0273
3509.5,0.1143
3511.5,0.0003
3512.5,0.0164
3513.5,0.0215
3514.5,0.0573
3515.5,0.0735
3516.5,0.1236
3517.5,0.1073
3518.5,0.0668
3519.5,0.1139
3520.5,0.0696
3521.5,0.1177
3522.5,0.0699
3523.5,0.204
3524.5,0.0753
3525.5,0.1132
3526.5,0.0171
3528.5,0.1168
3529.5,0.0257
3530.5,0.0159
3531.5,0.1078
3532.5,0.1042
3533.5,0.0589
3534.5,0.0682
3535.5,0.0157
3536.5,0.0529
3537.5,0.3026
3539.5,0.0615
3540.5,0.0159
3541.5,0.1284
3542.5,0.0658
3543.5,0.0941
3544.5,0.0356
3545.5,0.0625
3546.5,0.0871
3547.5,0.0639
3548.5,0.2352
3549.5,0.0926
3550.5,0.12
3551.5,0.0735
3552.5,0.0157
3554.5,0.0163
3555.5,0.1427
3556.5,0.0849
3557.5,0.1632
3558.5,0.1512
3559.5,0.0684
3560.5,0.0343
3561.5,0.0161
3562.5,0.0065
3563.5,0.0164
3564.5,0.0876
3565.5,0.0157
3566.5,0.1099
3567.5,0.0795
3569.5,0.1194
3570.5,0.0178
3571.5,0.1466
3572.5,0.0491
3573.5,0.1064
3574.5,0.0776
3575.5,0.069
3576.5,0.1571
3577.5,0.1456
3578.5,0.0357
3579.5,0.1468
3580.5,0.0324
3581.5,0.0713
3582.5,0.0838
3584.5,0.0158
3585.5,0.0333
3586.5,0.0881
3587.5,0.171
3588.5,0.1883
3590.5,0.016
3591.5,0.0738
3592.5,0.1988
3593.5,0.0159
3594.5,0.0696
3595.5,0.1433
3596.5,0.1302
3597.5,0.118
3598.5,0.0955
3599.5,0.0431
3600.5,0.1234
3601.5,0.0544
3602.5,0.193
3603.5,0.1174
3604.5,0.1226
3605.5,0.1194
3606.5,0.1489
3607.5,0.1271
3608.5,0.2071
3609.5,0.0887
3610.5,0.1842
3611.5,0.0563
3612.5,0.1172
3613.5,0.1096
3614.5,0.0289
3615.5,0.06
3616.5,0.0176
3617.5,0.0166
3618.5,0.1153
3619.5,0.0529
3620.5,0.0169
3621.5,0.0662
3622.5,0.0278
3624.5,0.1022
3625.5,0.0926
3626.5,0.0914
3627.5,0.0693
3628.5,0.0178
3629.5,0.0585
3631.5,0.0768
3632.5,0.1248
3633.5,0.1342
3634.5,0.0374
3635.5,0.0341
3636.5,0.0168
3637.5,0.0596
3638.5,0.0526
3639.5,0.0167
