Fit results
,Deviator,norm,background
value,1.659E+00, 1.35816E+01, 4.17989E+00
error,0.000E+00, 2.24195E+00, 6.61676E-01

Correlation matrix
,norm,background
norm, 1.00000E+00,-9.04632E-01
background,-9.04632E-01, 1.00000E+00

Iteration history
Deviator,Quality,norm,,background,,
3.680E+00, 5.137E-01, 1.500E+01,  , 3.000E+00,  
3.231E+00, 1.894E-01, 1.386E+01,  , 3.400E+00, L
3.059E+00, 2.803E+00, 1.237E+01,  , 3.840E+00, L
1.664E+00, 5.545E-03, 1.329E+01,  , 4.263E+00,  
1.660E+00, 2.555E-03, 1.346E+01,  , 4.215E+00,  
1.659E+00, 1.778E-04, 1.362E+01,  , 4.167E+00,  
1.659E+00, 5.684E-07, 1.358E+01,  , 4.179E+00,  
1.659E+00,, 1.358E+01,  , 4.180E+00,  
