Fit results
,Deviator,background
value,3.005E-01, 3.81052E+00
error,0.000E+00, 1.02042E-01

Iteration history
Deviator,Quality,background,,
2.634E+00, 2.283E+00, 3.000E+00,  
9.076E-01, 1.034E+00, 3.400E+00, L
3.124E-01, 2.130E-02, 3.754E+00,  
3.006E-01, 3.148E-04, 3.804E+00,  
3.005E-01, 2.894E-07, 3.811E+00,  
3.005E-01,, 3.811E+00,  
