@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/17/18 at 11:31:04 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -7.28756E+01  3.92180E+00  3.08375E+00
 -7.26275E+01 -1.28618E+00  1.89226E+00
 -7.23794E+01 -1.93217E+00  2.34543E+00
 -7.21313E+01  2.07529E-01  2.83891E+00
 -7.18832E+01  1.06749E+00  2.52144E+00
 -7.16351E+01 -2.66716E+00  1.45259E+00
 -7.13870E+01 -2.17329E+00  2.59926E+00
 -7.11389E+01 -1.70179E-01  2.25104E+00
 -7.08908E+01  1.40042E-01  2.60491E+00
 -7.06427E+01 -8.43723E-01  2.19507E+00
 -7.03946E+01 -2.45738E+00  1.85453E+00
 -7.01465E+01 -1.90722E+00  2.24723E+00
 -6.98984E+01  2.16560E-01  2.59730E+00
 -6.96503E+01 -4.32711E-01  2.33962E+00
 -6.94022E+01 -2.31923E-01  3.38954E+00
 -6.91541E+01  2.26214E+00  2.59211E+00
 -6.89060E+01  4.37337E-02  2.53686E+00
 -6.86579E+01 -1.75161E+00  1.91314E+00
 -6.84098E+01  5.95223E-01  3.17464E+00
 -6.81617E+01  4.24004E-01  2.93351E+00
 -6.79136E+01  4.18568E+00  3.15125E+00
 -6.76655E+01  1.93368E+00  3.41543E+00
 -6.74174E+01  2.59303E+00  2.94193E+00
 -6.71693E+01  3.95129E+00  4.02640E+00
 -6.69212E+01  5.40787E+00  3.19173E+00
 -6.66731E+01 -5.30981E-01  1.98734E+00
 -6.64250E+01  2.37851E+00  3.96563E+00
 -6.61769E+01  3.23907E+00  2.92931E+00
 -6.59288E+01  5.12303E+00  4.16628E+00
 -6.56807E+01  7.41093E+00  3.94736E+00
 -6.54326E+01  5.07878E+00  3.48087E+00
 -6.51845E+01  5.52106E+00  3.65539E+00
 -6.49364E+01  9.34483E+00  4.16577E+00
 -6.46883E+01  7.67243E+00  3.66342E+00
 -6.44402E+01  3.98305E+00  3.06115E+00
 -6.41921E+01  5.64814E+00  3.64986E+00
 -6.39440E+01  8.95046E+00  4.12845E+00
 -6.36959E+01  1.26208E+01  3.97691E+00
 -6.34478E+01  6.68205E+00  3.37117E+00
 -6.31997E+01  4.35355E+00  3.30018E+00
 -6.29516E+01  4.81856E+00  3.14519E+00
 -6.27035E+01  1.89977E+00  2.67533E+00
 -6.24554E+01  4.67943E+00  3.38673E+00
 -6.22073E+01  7.17656E+00  3.32249E+00
 -6.19592E+01  2.92444E+00  2.94056E+00
 -6.17111E+01  6.47108E+00  3.81143E+00
 -6.14630E+01  3.52300E+00  2.76387E+00
 -6.12149E+01  6.71253E+00  3.69683E+00
 -6.09668E+01  5.53033E+00  3.01810E+00
 -6.07187E+01  1.42277E+00  2.67672E+00
 -6.04706E+01 -5.93195E-01  2.08586E+00
 -6.02225E+01  4.49742E+00  3.72079E+00
 -5.99744E+01  4.68021E+00  2.71872E+00
 -5.97263E+01  4.50196E+00  3.23830E+00
 -5.94782E+01  2.56086E+00  2.68668E+00
 -5.92301E+01  5.64934E-01  2.58923E+00
 -5.89820E+01  1.65124E+00  2.59852E+00
 -5.87339E+01  2.80562E+00  3.23200E+00
 -5.84858E+01  6.46735E+00  3.66891E+00
 -5.82377E+01  4.33699E+00  2.40469E+00
 -5.79896E+01  1.62673E+00  2.80853E+00
 -5.77415E+01  5.45499E+00  3.23075E+00
 -5.74934E+01  1.77748E+00  3.05560E+00
 -5.72453E+01  2.55777E+00  2.73430E+00
 -5.69972E+01  3.41342E+00  2.65561E+00
 -5.67491E+01  1.75943E+00  2.67389E+00
 -5.65010E+01  2.37729E+00  2.96650E+00
 -5.62529E+01  1.73736E+00  2.82127E+00
 -5.60048E+01  6.11902E+00  3.69573E+00
 -5.57567E+01  1.98978E+00  1.95185E+00
 -5.55086E+01  1.48783E+00  3.03369E+00
 -5.52605E+01  2.74066E+00  3.12046E+00
 -5.50124E+01  2.69108E+00  2.62034E+00
 -5.47643E+01  2.13949E+00  2.62275E+00
 -5.45162E+01  3.52612E+00  3.02734E+00
 -5.42681E+01  6.05860E+00  3.98515E+00
