2theta,Intensity,Model,Residual,Background,bcc FeNi,extrapeak
23.00152163,284.6398315,284.3100789011967,0.3297525988033385,283.8205040549044,0.10804667051870255,0.3815281757735752
23.00880821,284.6097107,284.2990925776363,0.31061812236367814,283.7977266144166,0.1089864047510271,0.3923795584687075
23.01609479,284.59094239999996,284.28864306918695,0.30229933081301397,283.7750190825016,0.10993844304800014,0.40368554363730463
23.02338138,284.3725586,284.27875425551133,0.09380434448866026,283.75238142814,0.11090300231420973,0.41546982505715363
23.03066796,284.232666,284.26945150785565,-0.03678550785565449,283.72981371346674,0.1118803002127467,0.42775749417613507
23.03795454,284.16250610000003,284.2607617161391,-0.0982556161390562,283.7073159073665,0.11287056323265071,0.4405752455399558
23.04524112,284.1570129,284.2527134628843,-0.09570056288430351,283.6848880098391,0.11387402154076573,0.45395143150443806
23.05252771,284.29632569999995,284.2453371298305,0.050988570169465675,283.6625299902489,0.11489091183507386,0.46791622774650987
23.05981429,284.3918762,284.23866508036474,0.153211119635273,283.6402419099634,0.11592147188157034,0.4825016985198035
23.06710087,284.4854126,284.23273175558364,0.25268084441637484,283.6180237382507,0.11696594902897918,0.49774206830393547
23.07438746,284.6144409,284.22757388165144,0.3868670183485392,283.595875444763,0.11802459625431566,0.5136738406341365
23.08167404,284.2839966,284.22323067616367,0.060765923836356706,283.5737970902922,0.11909766786925535,0.5303359180022181
23.08896062,284.1748962,284.21974401446806,-0.044847814468084835,283.55178864439426,0.12018542839256785,0.5477699416812178
23.0962472,284.0433655,284.2171586892816,-0.17379318928158227,283.52985010706925,0.12128814691920466,0.5660204352931161
23.10353379,284.0707397,284.2155226553463,-0.14478295534632935,283.50798144835295,0.1224061002741191,0.5851351067192503
23.11082037,284.13211060000003,284.21488731726816,-0.08277671726813196,283.48618272826985,0.12353956702562002,0.6051650219726875
23.11810695,283.99163819999995,284.21530782530994,-0.2236696253099808,283.4644539167595,0.12468883686715122,0.6261650716832683
23.12539354,283.9541016,284.2168434305066,-0.2627418305065703,283.44279498414573,0.12585420629465965,0.6481942400661507
23.13268012,283.9940186,284.21955784976143,-0.22553924976142525,283.4212059898773,0.12703597389950808,0.6713158859846013
