Fit results
,Deviator,norm,background
value,5.368E-01, 1.17592E+01, 3.60841E+00
error,0.000E+00, 1.66841E+00, 2.33211E-01

Correlation matrix
,norm,background
norm, 1.00000E+00,-8.60142E-01
background,-8.60142E-01, 1.00000E+00

Iteration history
Deviator,Quality,norm,,background,,
1.681E+00, 1.077E+00, 1.300E+01,  , 3.000E+00,  
8.299E-01, 5.792E-01, 1.160E+01,  , 3.400E+00, L
5.375E-01, 1.564E-03, 1.163E+01,  , 3.624E+00,  
5.368E-01, 2.242E-05, 1.176E+01,  , 3.606E+00,  
5.368E-01,, 1.176E+01,  , 3.608E+00,  
