# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.948645391E-01  1.911440125E+02
5.021508390E-01  1.975804291E+02
5.094371388E-01  1.979590302E+02
5.167234386E-01  1.994509888E+02
5.240097384E-01  2.026125641E+02
5.312960383E-01  2.070777588E+02
5.385823381E-01  2.074444580E+02
5.458686379E-01  2.024998779E+02
5.531549377E-01  1.979888763E+02
5.604412376E-01  1.972416534E+02
5.677275374E-01  1.979905243E+02
5.750138372E-01  1.972463837E+02
5.823001371E-01  1.938039856E+02
5.895864369E-01  1.906590118E+02
5.968727367E-01  1.902665100E+02
6.041590365E-01  1.899616394E+02
6.114453364E-01  1.931437836E+02
6.187316362E-01  1.961613770E+02
6.260179360E-01  1.974937439E+02
6.333042358E-01  1.966764526E+02
6.405905357E-01  1.980360870E+02
6.478768355E-01  2.016764526E+02
6.551631353E-01  2.023652496E+02
6.624494352E-01  2.035044708E+02
6.697357350E-01  2.034556274E+02
6.770220348E-01  1.988758392E+02
6.843083346E-01  1.984514313E+02
6.915946345E-01  1.985663147E+02
6.988809343E-01  2.008117065E+02
7.061672341E-01  2.010198669E+02
7.134535339E-01  2.017977753E+02
7.207398338E-01  1.989335938E+02
7.280261336E-01  1.981674652E+02
7.353124334E-01  1.985860291E+02
7.425987333E-01  1.986625366E+02
7.498850331E-01  1.976478577E+02
7.571713329E-01  1.960579224E+02
7.644576327E-01  1.951045380E+02
7.717439326E-01  1.950582428E+02
7.790302324E-01  1.977795715E+02
7.863165322E-01  2.011251526E+02
7.936028321E-01  2.026743774E+02
8.008891319E-01  2.029992218E+02
8.081754317E-01  2.023835907E+02
8.154617315E-01  2.023502655E+02
8.227480314E-01  1.991280975E+02
8.300343312E-01  1.985721283E+02
