2theta,Intensity,Model,Residual,Background,extrapeak,hcp FeNiSi
23.00141627,1810.9433589999999,1817.9059739625382,-6.962614962538282,1814.2539386189342,3.6021830450395296,0.04985229856442911
23.0115954,1812.0028079999997,1817.4788823241297,-5.476074324129968,1813.6433361078984,3.7850832570653847,0.05046295916587144
23.02177453,1812.31311,1817.0634940855605,-4.750384085560427,1813.0331016430089,3.979306456680295,0.051085985871357376
23.03195366,1810.789307,1816.6604350024227,-5.871128002422665,1812.4232352242652,4.1854780531155305,0.05172172504181899
23.04213279,1809.6777339999999,1816.270358300187,-6.592624300187026,1811.8137368516675,4.404250913103227,0.05237053541609596
23.05231192,1809.517334,1815.8939468668514,-6.376612866851474,1811.204606525216,4.636307552968176,0.05303278866724999
23.06249105,1811.057983,1815.531915971032,-4.473932971032127,1810.5958442449107,4.882362856127291,0.05370886999403514
23.07267018,1812.6940920000002,1815.1850166095815,-2.4909246095812705,1809.9874500107512,5.143167420078758,0.054399178751496274
23.08284931,1812.452271,1814.8540396035744,-2.4017686035742827,1809.379423822738,5.419511651710948,0.05510412912541342
23.09302844,1812.2210690000002,1814.539820577976,-2.3187515779757177,1808.7717656808709,5.7122307462486575,0.055824150856242115
23.10320757,1812.653564,1814.2432459787346,-1.5896819787346885,1808.1644755851498,6.022210703565597,0.056559690019324316
23.1133867,1812.304565,1813.965260301587,-1.6606953015871113,1807.5575535355747,6.350395556142782,0.057311209869541566
23.12356584,1812.5449219999998,1813.7068744858705,-1.1619524858706427,1806.9509989364465,6.697796356900982,0.058079192522993484
23.13374497,1812.6313480000001,1813.4691771799442,-0.8378291799440376,1806.3448129795258,7.065500063489931,0.058864136928284135
23.1439241,1811.669434,1813.2533453675446,-1.5839113675447152,1805.7389950687507,7.4546837342953625,0.05966656449858918
23.15410323,1811.126343,1813.0606597174572,-1.93431671745725,1805.1335452041212,7.866627496001064,0.06048701733488988
23.16428236,1811.35022,1812.8925211103651,-1.5423011103650879,1804.5284633856384,8.302731664390386,0.06132606033639568
23.17446149,1811.081421,1812.75047025409,-1.6690492540899413,1803.9237496133019,8.764536358057732,0.062184282730374824
23.18464062,1810.687012,1812.6362105064761,-1.9491985064760229,1803.3194038871109,9.253744319566044,0.06306229979920443
23.19481975,1811.8065190000002,1812.5516343217728,-0.7451153217725732,1802.7154262070662,9.772247359863767,0.06396075484284175
23.20499888,1812.836914,1812.4988537639501,0.3380602360498415,1802.1118165731675,10.322156869359539,0.06488032142299462
23.21517801,1812.419434,1812.48023554689,-0.06080154689016126,1801.5085749854152,10.905838855529899,0.06582170594494187
23.22535714,1813.0406489999998,1812.498441057879,0.54220794212074,1800.9057014438085,11.525953963426025,0.06678565064455477
23.23553627,1812.745972,1812.556471783719,0.18950021628097602,1800.3031959483483,12.185502898308721,0.06777293706189065
23.2457154,1812.473877,1812.657720467477,-0.18384346747711788,1799.7010584990342,12.887877578343572,0.06878439009919012
23.25589453,1813.3571780000002,1812.806028147772,0.5511498522282636,1799.099289095866,13.636918169125323,0.06982088278059141
23.26607366,1813.338989,1813.0057469261767,0.333242073823385,1798.4978877388442,14.43697584547853,0.07088334185391064
23.27625279,1812.157593,1813.2618078055364,-1.1042148055364578,1797.8968544279683,15.292980623166263,0.07197275440192578
23.28643193,1811.679565,1813.5797924915503,-1.9002274915503676,1797.2961885733246,16.2105137414514,0.07309017677426813
23.29661106,1812.421265,1813.9660044814937,-1.544739481493707,1796.6958913551025,17.195876386957032,0.07423673943418936
23.30679019,1812.2677,1814.42753974116,-2.1598397411598853,1796.0959621830261,18.256163893600856,0.07541366453308918
23.31696932,1812.98645,1814.9723434816367,-1.9858934816365945,1795.4964010570964,19.39932014994829,0.07662227459203247
23.32714845,1812.7087399999998,1815.609246284226,-2.9005062842261395,1794.8972079773125,20.634174297842524,0.07786400907079616
23.33732758,1811.3609620000002,1816.347960850493,-4.98699885049291,1794.2983829436746,21.970437464070283,0.07914044274818642
23.34750671,1814.0762940000002,1817.19901466576,-3.1227206657597435,1793.699925956183,23.41863540204982,0.08045330752699868
23.35768584,1816.316406,1818.1735826434035,-1.8571766434035908,1793.1018370148372,24.989941110286694,0.08180451827956005
23.36786497,1817.0256350000002,1819.2831694064778,-2.257534406477589,1792.5041161196377,26.695857083392305,0.08319620344769649
23.3780441,1816.856689,1820.5390728441682,-3.682383844168271,1791.9067632705844,28.54767883236241,0.08463074122130541
23.38822323,1816.404175,1821.9515398625258,-5.54736486252591,1791.309778467677,30.555650592605392,0.08611080224346251
23.39840236,1817.553589,1823.5285049275967,-5.974915927596612,1790.7131617109158,32.727703816752914,0.08763939992794179
23.40858149,1820.608398,1825.2737891842305,-4.66539118423043,1790.1169130003004,35.06765623430214,0.08921994962796981
23.41876062,1825.042236,1827.1846462662816,-2.1424102662815585,1789.5210323358315,37.57275759238664,0.09085633806347587
23.42893975,1828.552368,1829.2485931689498,-0.6962251689499226,1788.9255197175085,40.230520446842945,0.09255300459843113
23.43911888,1832.4901120000002,1831.4395933101048,1.050518689895398,1788.3303751453316,43.014903128613255,0.09431503616006416
23.44929802,1836.889648,1833.7139030455482,3.1757449544518295,1787.7355980351715,45.88215673073107,0.09614827964562178
23.45947715,1840.901978,1836.0062533164012,4.895724683598928,1787.1411895556485,48.76700429764625,0.0980594631065134
23.46965628,1845.008911,1838.2275618488309,6.7813491511690245,1786.5471491222715,51.58035637118879,0.10005635537048053
23.47983541,1846.633057,1840.2657231012465,6.367333898753486,1785.9534767350406,54.21009843535767,0.1021479308483585
23.49001454,1847.3344730000001,1841.9911917649258,5.343281235074301,1785.3601723939555,56.52667480162802,0.1043445693422449
23.50019367,1847.370483,1843.2683941516013,4.10208884839858,1784.7672360990168,58.394499769114525,0.10665828346988673
23.5103728,1847.895386,1843.9724197460587,3.92296625394124,1784.174667850224,59.6886489168224,0.10910297901214527
23.52055193,1847.355225,1844.0081580502988,3.3470669497012295,1783.5824676475775,60.313995650730384,0.11169475199085648
