# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 7.900e-05, 7.900e-05 m
# PONI: 1.411e-01, 1.028e-01 m
# Distance Sample to Detector: 0.252389920345 m
# Rotations: 0.001947 0.002954 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 252.392 mm
# Center: x=1295.273, y=1795.185 pix
# Tilt: 0.203 deg  TiltPlanRot: 123.397 deg
# 
# Wavelength: 8.603e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
3.335335913E+00  6.311487793E+03
3.345515043E+00  6.354864746E+03
3.355694174E+00  6.394434082E+03
3.365873304E+00  6.471580078E+03
3.376052435E+00  6.492263184E+03
3.386231566E+00  6.504775391E+03
3.396410696E+00  6.506844238E+03
3.406589827E+00  6.497639160E+03
3.416768958E+00  6.476605469E+03
3.426948088E+00  6.490139160E+03
3.437127219E+00  6.504376465E+03
3.447306349E+00  6.520687500E+03
3.457485480E+00  6.515883301E+03
3.467664611E+00  6.525628418E+03
3.477843741E+00  6.555048340E+03
3.488022872E+00  6.592187500E+03
3.498202002E+00  6.592194336E+03
3.508381133E+00  6.600800781E+03
3.518560264E+00  6.611735352E+03
3.528739394E+00  6.620003418E+03
3.538918525E+00  6.639783691E+03
3.549097656E+00  6.677479980E+03
3.559276786E+00  6.689711426E+03
3.569455917E+00  6.693893555E+03
3.579635047E+00  6.707173828E+03
3.589814178E+00  6.696314453E+03
3.599993309E+00  6.703371582E+03
3.610172439E+00  6.757684570E+03
3.620351570E+00  6.797717285E+03
3.630530701E+00  6.821890137E+03
3.640709831E+00  6.825187988E+03
3.650888962E+00  6.816372559E+03
3.661068092E+00  6.794193848E+03
3.671247223E+00  6.781770020E+03
3.681426354E+00  6.768880371E+03
3.691605484E+00  6.776080078E+03
3.701784615E+00  6.796341309E+03
3.711963745E+00  6.817505859E+03
3.722142876E+00  6.849502930E+03
3.732322007E+00  6.865770020E+03
3.742501137E+00  6.880467773E+03
3.752680268E+00  6.885927246E+03
3.762859399E+00  6.879553223E+03
3.773038529E+00  6.874063965E+03
3.783217660E+00  6.866743164E+03
3.793396790E+00  6.854243652E+03
3.803575921E+00  6.843433594E+03
3.813755052E+00  6.853957520E+03
3.823934182E+00  6.881079102E+03
3.834113313E+00  6.898863770E+03
3.844292444E+00  6.905759277E+03
3.854471574E+00  6.899554199E+03
3.864650705E+00  6.894284668E+03
3.874829835E+00  6.875841797E+03
3.885008966E+00  6.873861816E+03
3.895188097E+00  6.896538086E+03
3.905367227E+00  6.898905273E+03
3.915546358E+00  6.898368164E+03
3.925725488E+00  6.898822266E+03
3.935904619E+00  6.902672363E+03
3.946083750E+00  6.907036133E+03
3.956262880E+00  6.900252441E+03
3.966442011E+00  6.901689941E+03
3.976621142E+00  6.913972656E+03
3.986800272E+00  6.936173828E+03
3.996979403E+00  6.937285645E+03
4.007158533E+00  6.923392578E+03
4.017337664E+00  6.914501465E+03
4.027516795E+00  6.917371094E+03
4.037695925E+00  6.926888184E+03
4.047875056E+00  6.923084473E+03
4.058054187E+00  6.921716309E+03
4.068233317E+00  6.932033691E+03
4.078412448E+00  6.942588379E+03
4.088591578E+00  6.957563477E+03
4.098770709E+00  6.959300781E+03
4.108949840E+00  6.948719238E+03
4.119128970E+00  6.924872070E+03
4.129308101E+00  6.913006836E+03
4.139487231E+00  6.908618652E+03
4.149666362E+00  6.909810547E+03
4.159845493E+00  6.914874023E+03
4.170024623E+00  6.924984863E+03
4.180203754E+00  6.935156250E+03
4.190382885E+00  6.938225586E+03
4.200562015E+00  6.942261719E+03
4.210741146E+00  6.933460449E+03
4.220920276E+00  6.931671875E+03
4.231099407E+00  6.936419434E+03
4.241278538E+00  6.942750488E+03
4.251457668E+00  6.940692383E+03
4.261636799E+00  6.935403809E+03
4.271815930E+00  6.934596191E+03
4.281995060E+00  6.932394043E+03
4.292174191E+00  6.940936523E+03
4.302353321E+00  6.939516602E+03
4.312532452E+00  6.939014648E+03
4.322711583E+00  6.936849609E+03
