# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.932674302E-01  1.901344604E+02
5.005540130E-01  1.949411926E+02
5.078405957E-01  1.927282104E+02
5.151271785E-01  1.919683075E+02
5.224137613E-01  1.888063660E+02
5.297003441E-01  1.878946991E+02
5.369869269E-01  1.877319031E+02
5.442735096E-01  1.901351318E+02
5.515600924E-01  1.892450867E+02
5.588466752E-01  1.904651337E+02
5.661332580E-01  1.900949707E+02
5.734198407E-01  1.895055542E+02
5.807064235E-01  1.907288208E+02
5.879930063E-01  1.919228516E+02
5.952795891E-01  1.952603302E+02
6.025661718E-01  1.945826111E+02
6.098527546E-01  1.938765717E+02
6.171393374E-01  1.890635376E+02
6.244259202E-01  1.860662384E+02
6.317125030E-01  1.844275055E+02
6.389990857E-01  1.858002930E+02
6.462856685E-01  1.863714142E+02
6.535722513E-01  1.855235443E+02
6.608588341E-01  1.839400482E+02
6.681454168E-01  1.824220123E+02
6.754319996E-01  1.830980072E+02
6.827185824E-01  1.843438110E+02
6.900051652E-01  1.842677155E+02
6.972917479E-01  1.853063812E+02
7.045783307E-01  1.876395416E+02
7.118649135E-01  1.883058472E+02
7.191514963E-01  1.912709198E+02
7.264380791E-01  1.915356293E+02
7.337246618E-01  1.908000183E+02
7.410112446E-01  1.898910675E+02
7.482978274E-01  1.885718994E+02
7.555844102E-01  1.889464874E+02
7.628709929E-01  1.892649384E+02
7.701575757E-01  1.873429413E+02
7.774441585E-01  1.855643311E+02
7.847307413E-01  1.833575592E+02
7.920173240E-01  1.832651062E+02
7.993039068E-01  1.822873688E+02
8.065904896E-01  1.837708893E+02
8.138770724E-01  1.856736603E+02
8.211636552E-01  1.865428772E+02
8.284502379E-01  1.870255585E+02
8.357368207E-01  1.863550568E+02
8.430234035E-01  1.853943939E+02
8.503099863E-01  1.856683960E+02
8.575965690E-01  1.852127380E+02
8.648831518E-01  1.858273163E+02
8.721697346E-01  1.863450470E+02
8.794563174E-01  1.860321808E+02
8.867429001E-01  1.865330353E+02
8.940294829E-01  1.875464935E+02
9.013160657E-01  1.883608093E+02
9.086026485E-01  1.888324738E+02
9.158892313E-01  1.879984283E+02
9.231758140E-01  1.865789490E+02
9.304623968E-01  1.857929077E+02
9.377489796E-01  1.848012848E+02
9.450355624E-01  1.849703217E+02
9.523221451E-01  1.843456879E+02
9.596087279E-01  1.853569641E+02
9.668953107E-01  1.844915466E+02
9.741818935E-01  1.846934662E+02
9.814684762E-01  1.844670868E+02
9.887550590E-01  1.845500793E+02
9.960416418E-01  1.843762207E+02
1.003328225E+00  1.844360352E+02
1.010614807E+00  1.857759552E+02
1.017901390E+00  1.862768402E+02
1.025187973E+00  1.866941223E+02
1.032474556E+00  1.863096466E+02
1.039761138E+00  1.861706543E+02
1.047047721E+00  1.863437042E+02
1.054334304E+00  1.856896362E+02
1.061620887E+00  1.857022400E+02
1.068907470E+00  1.857083588E+02
1.076194052E+00  1.875585632E+02
1.083480635E+00  1.889883575E+02
1.090767218E+00  1.898994141E+02
1.098053801E+00  1.904586182E+02
1.105340383E+00  1.898962097E+02
1.112626966E+00  1.897720947E+02
1.119913549E+00  1.887821045E+02
1.127200132E+00  1.864486847E+02
1.134486715E+00  1.857874756E+02
1.141773297E+00  1.857832794E+02
1.149059880E+00  1.868631287E+02
1.156346463E+00  1.862868042E+02
1.163633046E+00  1.856704712E+02
1.170919628E+00  1.860707855E+02
1.178206211E+00  1.860431061E+02
1.185492794E+00  1.858840942E+02
1.192779377E+00  1.841146851E+02
1.200065960E+00  1.835347443E+02
1.207352542E+00  1.835780487E+02
1.214639125E+00  1.836409760E+02
1.221925708E+00  1.834217529E+02
1.229212291E+00  1.828593140E+02
1.236498873E+00  1.829603882E+02
1.243785456E+00  1.827494354E+02
1.251072039E+00  1.833386993E+02
1.258358622E+00  1.842045135E+02
1.265645205E+00  1.847632446E+02
1.272931787E+00  1.845974884E+02
1.280218370E+00  1.852627258E+02
1.287504953E+00  1.862809448E+02
1.294791536E+00  1.868984070E+02
1.302078118E+00  1.863072815E+02
1.309364701E+00  1.858303375E+02
1.316651284E+00  1.856768494E+02
1.323937867E+00  1.855944672E+02
1.331224450E+00  1.862759094E+02
1.338511032E+00  1.856510010E+02
1.345797615E+00  1.858252106E+02
1.353084198E+00  1.856696320E+02
1.360370781E+00  1.856021271E+02
1.367657363E+00  1.852622070E+02
1.374943946E+00  1.859846039E+02
1.382230529E+00  1.860893707E+02
1.389517112E+00  1.854617615E+02
1.396803695E+00  1.851606750E+02
1.404090277E+00  1.843981781E+02
1.411376860E+00  1.838538818E+02
1.418663443E+00  1.829662933E+02
1.425950026E+00  1.820359802E+02
1.433236608E+00  1.821179810E+02
1.440523191E+00  1.822194366E+02
1.447809774E+00  1.828875122E+02
1.455096357E+00  1.838321533E+02
1.462382940E+00  1.848352051E+02
1.469669522E+00  1.853930969E+02
1.476956105E+00  1.845388336E+02
1.484242688E+00  1.847623749E+02
1.491529271E+00  1.839537964E+02
1.498815853E+00  1.845229950E+02
1.506102436E+00  1.839934845E+02
1.513389019E+00  1.840416260E+02
1.520675602E+00  1.837890167E+02
