Bin Midpoint,Prob
4094.5,0.0495
4111.5,0.1806
4130.5,0.1818
4134.5,0.1288
4143.5,0.2136
4149.5,0.1794
4157.5,0.2812
4165.5,0.21
4171.5,0.1307
4174.5,0.2439
4184.5,0.2272
4187.5,0.1814
4190.5,0.249
4199.5,0.0495
4201.5,0.2367
4204.5,0.2535
4205.5,0.2104
4211.5,0.1339
4212.5,0.2617
4215.5,0.2443
4217.5,0.2695
4223.5,0.482
4224.5,0.0495
4228.5,0.5364
4230.5,0.1836
4238.5,0.2394
4239.5,0.2683
4241.5,0.2672
4244.5,0.1322
4245.5,0.2531
4248.5,0.4767
4253.5,0.2647
4255.5,0.3101
4258.5,0.2703
4263.5,0.4119
4267.5,0.2493
4268.5,0.7806
4272.5,0.2679
4277.5,0.2711
4278.5,0.129
4279.5,0.2111
4280.5,0.2533
4281.5,0.743
4288.5,0.2643
4290.5,0.2641
4291.5,0.2378
4292.5,0.2704
4294.5,0.8872
4301.5,0.5147
4304.5,0.0481
4305.5,0.2655
4306.5,0.2175
4308.5,0.5599
4309.5,0.2349
4311.5,0.0482
4315.5,0.4405
4316.5,0.2396
4318.5,0.2574
4319.5,0.1849
4320.5,0.1307
4321.5,0.2283
4322.5,0.6629
4323.5,0.2356
4325.5,0.1311
4329.5,0.4678
4333.5,0.1838
4334.5,0.6025
4335.5,0.259
4336.5,0.7563
4343.5,0.0488
4345.5,0.2424
4346.5,0.216
4348.5,0.1226
4349.5,0.5053
4350.5,0.5219
4351.5,0.2559
4352.5,0.2532
4354.5,0.1751
4356.5,0.2099
4357.5,0.2118
4358.5,0.2366
4362.5,0.2179
4365.5,0.2587
4366.5,0.505
4368.5,0.5002
4369.5,0.2479
4372.5,0.23
4373.5,0.214
4378.5,0.2259
4379.5,0.3665
4380.5,0.2438
4381.5,0.2541
4382.5,0.1963
4383.5,0.2498
4384.5,0.2572
4385.5,0.6825
4393.5,0.1885
4394.5,0.2376
4396.5,0.4597
4397.5,0.2451
4399.5,0.6667
4401.5,0.2541
4402.5,0.2526
4403.5,0.1932
4405.5,0.1174
4406.5,0.1709
4407.5,0.2338
4408.5,0.2147
4410.5,0.1913
4411.5,0.2395
4413.5,0.2452
4414.5,0.243
4419.5,0.4808
4420.5,0.4794
4422.5,0.3548
4423.5,0.1733
4425.5,0.2363
4426.5,0.2088
4429.5,0.2403
4430.5,0.164
4432.5,0.2231
4433.5,0.1407
4434.5,0.4437
4435.5,0.2474
4436.5,0.2334
4439.5,0.2493
4440.5,0.1493
4442.5,0.4698
4443.5,0.1386
4446.5,0.2159
4448.5,0.1807
4449.5,0.2168
4450.5,0.4698
4452.5,0.1426
4454.5,0.6149
4455.5,0.4387
4458.5,0.2081
4462.5,0.1408
4463.5,0.234
4465.5,0.5914
4466.5,0.1555
4469.5,0.2288
4471.5,0.4886
4473.5,0.595
4476.5,0.1239
4477.5,0.452
4478.5,0.1488
4481.5,0.4423
4484.5,0.2225
4485.5,0.1324
4486.5,0.2442
4487.5,0.1194
4489.5,0.3895
4492.5,0.6217
4493.5,0.3199
4497.5,0.4562
4498.5,0.2433
4500.5,0.38
4504.5,0.3981
4505.5,0.2171
4507.5,0.3501
4508.5,0.1118
4511.5,0.1389
4512.5,0.3921
4513.5,0.1941
4514.5,0.2376
4515.5,0.3913
4516.5,0.2885
4517.5,0.243
4518.5,0.1175
4521.5,0.2208
4524.5,0.1328
4525.5,0.492
4526.5,0.1512
4528.5,0.2313
4529.5,0.3532
4530.5,0.2324
4533.5,0.3443
4534.5,0.1665
4535.5,0.1284
4536.5,0.1567
4537.5,0.0496
4538.5,0.3134
4539.5,0.1456
4540.5,0.2058
4542.5,0.2336
4544.5,0.329
4545.5,0.2296
4546.5,0.4707
4547.5,0.1601
4548.5,0.1544
4550.5,0.2337
4552.5,0.1394
4553.5,0.1035
4555.5,0.1092
4558.5,0.254
4559.5,0.2646
4560.5,0.4014
4561.5,0.3845
4562.5,0.2034
4563.5,0.3594
4564.5,0.3378
4565.5,0.2271
4566.5,0.2273
4570.5,0.1575
4571.5,0.107
4574.5,0.4379
4575.5,0.2748
4576.5,0.2395
4578.5,0.2279
4579.5,0.2249
4580.5,0.1053
4581.5,0.3461
4582.5,0.1825
4583.5,0.1522
4584.5,0.3205
4585.5,0.1385
4586.5,0.4662
4587.5,0.1106
4588.5,0.1048
4593.5,0.1109
4594.5,0.2377
4595.5,0.5686
4597.5,0.2802
4598.5,0.1628
4599.5,0.2025
4600.5,0.2457
4601.5,0.2996
4602.5,0.3186
4603.5,0.1093
4604.5,0.1257
4605.5,0.1136
4608.5,0.1038
4609.5,0.3171
4610.5,0.2472
4611.5,0.2665
4612.5,0.1686
4613.5,0.3589
4614.5,0.2542
4615.5,0.2198
4616.5,0.2001
4618.5,0.241
4620.5,0.2334
4621.5,0.102
4622.5,0.2558
4623.5,0.1819
4624.5,0.2296
4625.5,0.3371
4626.5,0.3731
4627.5,0.2319
4628.5,0.2599
4630.5,0.2318
4631.5,0.1081
4632.5,0.1166
4634.5,0.3564
4636.5,0.1705
4637.5,0.1267
4638.5,0.5007
4639.5,0.2855
4640.5,0.1163
4641.5,0.3111
4642.5,0.1679
4643.5,0.1355
4644.5,0.402
4646.5,0.2594
4647.5,0.2486
4648.5,0.0947
4649.5,0.2941
4650.5,0.1065
4651.5,0.5276
4652.5,0.134
4653.5,0.3258
4654.5,0.3261
4656.5,0.0924
4657.5,0.1049
4658.5,0.1252
4660.5,0.3493
4661.5,0.2904
4662.5,0.1309
4663.5,0.2197
4664.5,0.9343
4666.5,0.1826
4667.5,0.1528
4668.5,0.5059
4669.5,0.1241
4672.5,0.3487
4673.5,0.2348
4674.5,0.4108
4675.5,0.1309
4676.5,0.1252
4679.5,0.0922
4680.5,0.5688
4682.5,0.7885
4683.5,0.3426
4684.5,0.3905
