Fit results
,Deviator,background
value,5.103E-01, 3.21766E+00
error,0.000E+00, 1.37109E-01

Iteration history
Deviator,Quality,background,,
6.723E-01, 3.112E-01, 3.000E+00,  
5.106E-01, 5.312E-04, 3.209E+00,  
5.103E-01, 5.019E-07, 3.217E+00,  
5.103E-01,, 3.218E+00,  
