@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/18/18 at 11:39:32 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -6.49760E+01 -1.99566E-02
 -6.47270E+01  1.95585E-02
 -6.44781E+01  3.46923E-02
 -6.42291E+01 -1.75495E-02
 -6.39802E+01 -7.28855E-02
 -6.37312E+01 -7.23632E-02
 -6.34823E+01 -4.66449E-02
 -6.32333E+01 -3.14942E-02
 -6.29844E+01 -1.75474E-02
 -6.27354E+01 -1.79722E-02
 -6.24865E+01 -3.94579E-02
 -6.22375E+01 -4.16225E-02
 -6.19886E+01 -1.61207E-02
 -6.17396E+01 -9.12701E-03
 -6.14907E+01 -3.76616E-02
 -6.12417E+01 -5.90669E-02
 -6.09928E+01 -3.42295E-02
 -6.07438E+01 -6.83317E-03
 -6.04949E+01 -2.60869E-02
 -6.02459E+01 -4.04352E-02
 -5.99970E+01  1.88362E-03
 -5.97480E+01  4.36631E-02
 -5.94991E+01  2.69057E-02
 -5.92501E+01  1.62449E-03
 -5.90012E+01  1.26225E-02
 -5.87522E+01  2.09569E-02
 -5.85033E+01  5.10429E-03
 -5.82543E+01  1.17277E-02
 -5.80054E+01  3.66079E-02
 -5.77564E+01  2.15356E-02
 -5.75075E+01 -1.35564E-02
 -5.72585E+01 -4.48686E-03
 -5.70096E+01  2.33130E-02
 -5.67606E+01  5.37152E-03
 -5.65117E+01 -3.11137E-02
 -5.62627E+01 -2.33354E-02
 -5.60138E+01  1.35033E-02
 -5.57648E+01  2.25716E-02
 -5.55159E+01 -1.17241E-02
 -5.52669E+01 -5.44914E-02
 -5.50180E+01 -5.07505E-02
 -5.47690E+01  2.19421E-02
 -5.45201E+01  1.06959E-01
 -5.42711E+01  1.30207E-01
 -5.40222E+01  9.09075E-02
 -5.37732E+01  4.62047E-02
 -5.35243E+01  4.55711E-02
 -5.32753E+01  7.17585E-02
 -5.30264E+01  5.90199E-02
 -5.27774E+01  3.05419E-03
 -5.25285E+01 -4.19095E-02
 -5.22795E+01 -3.15430E-02
 -5.20306E+01  3.79656E-02
 -5.17816E+01  1.37734E-01
 -5.15327E+01  2.03615E-01
 -5.12837E+01  1.87227E-01
 -5.10348E+01  1.20368E-01
 -5.07858E+01  7.31869E-02
 -5.05369E+01  8.85174E-02
 -5.02879E+01  1.70496E-01
 -5.00390E+01  2.65863E-01
 -4.97900E+01  2.95461E-01
 -4.95411E+01  2.64373E-01
 -4.92921E+01  2.22900E-01
 -4.90432E+01  1.83245E-01
 -4.87942E+01  1.45912E-01
 -4.85453E+01  1.45812E-01
 -4.82963E+01  2.03971E-01
 -4.80474E+01  2.72955E-01
 -4.77984E+01  3.20920E-01
 -4.75495E+01  3.75284E-01
 -4.73005E+01  4.00434E-01
 -4.70516E+01  3.34871E-01
 -4.68026E+01  2.36836E-01
 -4.65537E+01  1.86356E-01
 -4.63047E+01  1.41609E-01
 -4.60558E+01  8.00619E-02
 -4.58068E+01  7.90803E-02
 -4.55579E+01  1.57982E-01
 -4.53089E+01  2.47591E-01
 -4.50600E+01  3.10033E-01
 -4.48110E+01  3.24788E-01
 -4.45621E+01  2.79872E-01
 -4.43131E+01  2.53079E-01
 -4.40642E+01  3.10791E-01
 -4.38152E+01  3.70860E-01
 -4.35663E+01  3.42964E-01
 -4.33173E+01  2.57296E-01
 -4.30684E+01  1.96129E-01
 -4.28194E+01  1.92464E-01
 -4.25705E+01  1.98091E-01
 -4.23215E+01  1.77237E-01
 -4.20726E+01  1.75238E-01
 -4.18236E+01  2.38950E-01
 -4.15747E+01  3.24942E-01
 -4.13257E+01  3.53515E-01
 -4.10768E+01  3.26932E-01
 -4.08278E+01  2.81469E-01
 -4.05789E+01  2.31066E-01
 -4.03299E+01  2.28699E-01
 -4.00810E+01  3.18838E-01
 -3.98320E+01  4.20583E-01
 -3.95831E+01  4.40579E-01
 -3.93341E+01  3.98028E-01
 -3.90852E+01  3.75374E-01
 -3.88362E+01  3.94775E-01
 -3.85873E+01  4.40549E-01
 -3.83383E+01  4.81272E-01
 -3.80894E+01  4.78179E-01
 -3.78404E+01  4.13426E-01
 -3.75915E+01  3.55908E-01
 -3.73425E+01  3.81981E-01
 -3.70936E+01  4.85304E-01
 -3.68446E+01  6.09562E-01
 -3.65957E+01  6.62711E-01
 -3.63467E+01  5.91317E-01
 -3.60978E+01  4.82056E-01
 -3.58488E+01  4.63867E-01
 -3.55999E+01  5.25546E-01
 -3.53509E+01  5.74056E-01
 -3.51020E+01  5.82578E-01
 -3.48530E+01  5.58528E-01
 -3.46041E+01  5.46931E-01
 -3.43551E+01  6.03592E-01
 -3.41062E+01  6.50442E-01
 -3.38572E+01  5.83307E-01
 -3.36083E+01  5.01340E-01
 -3.33593E+01  5.36418E-01
 -3.31104E+01  6.28485E-01
 -3.28614E+01  6.52104E-01
 -3.26125E+01  5.88678E-01
 -3.23635E+01  5.43777E-01
 -3.21146E+01  6.01602E-01
 -3.18656E+01  7.23671E-01
 -3.16167E+01  8.05167E-01
